Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
SuperNET,UNITY,150.782,19461.8,123047276.304,,,
Santiment Net...,SAN,1.96136,1824030.0,122899545.18,,,
Ubiq,UBQ,3.06374,5327540.0,122114663.65,,,
Civic,CVC,0.349986,4254260.0,119940190.3,,,
Monaco,MCO,9.06569,4121910.0,119717352.003,,,
DigitalNote,XDN,0.0170469,5104820.0,117568113.927,,,
Decentraland,MANA,0.111568,6838440.0,117162187.924,,,
NavCoin,NAV,1.8571,913890.0,116116133.004,,,
Storm,STORM,0.0283613,690986.0,115847597.328,,,
Metal,MTL,5.84654,18687000.0,112844033.461,,,
Substratum,SUB,0.49111,1632870.0,111035771.459,,,
Po.et,POE,0.0494351,2618400.0,110577122.239,,,
Skycoin,SKY,14.3017,370228.0,109512321.6,,,
Time New Bank,TNB,0.0473344,4414260.0,107052387.019,,,
iExec RLC,RLC,1.33095,1335500.0,106570222.261,,,
XPA,XPA,0.10528,78050.0,105280000.0,,,
Dynamic Tradi...,DTR,0.0880017,33348.0,104654169.553,,,
Achain,ACT,0.346603,5892350.0,103980900.0,,,
High Performa...,HPB,4.6771,3142470.0,103909259.86,,,
MediShares,MDS,0.213827,5680760.0,103387889.85,,,
BLOCKv,VEE,0.0676047,1474610.0,101067080.086,,,
Pura,PURA,0.581704,174475.0,100627484.355,,,
Credits,CS,0.776365,7346820.0,97479879.2956,,,
MediBloc,MED,0.0325693,5651780.0,96613053.6681,,,
Simple Token,OST,0.333973,10967100.0,96353688.4618,,,
SophiaTX,SPHTX,0.502484,106208.0,96353201.8531,,,
PayPie,PPP,1.14845,43409.3,94747125.0,,,
Asch,XAS,1.01436,2054240.0,94528099.8635,,,
AdEx,ADX,1.25884,12569200.0,92437503.6468,,,
BridgeCoin,BCO,3.39275,50412.6,91604250.0,,,
ETHLend,LEND,0.084779,3347660.0,91394516.0478,,,
MinexCoin,MNX,26.5121,157248.0,91180110.2571,,,
Oyster,PRL,1.2529,975436.0,89290331.8617,,,
Red Pulse,RPX,0.163591,2765130.0,88886924.4635,,,
Telcoin,TEL,0.00330414,645212.0,88041956.6696,,,
IoT Chain,ITC,1.80092,9281470.0,87529446.7628,,,
DEW,DEW,0.843881,85103.0,87126116.5981,,,
Nuls,NULS,3.68728,5302150.0,86890319.2071,,,
Bluzelle,BLZ,0.50027,5333930.0,82544550.0,,,
Agoras Tokens,AGRS,1.95289,8328200.0,82003766.8851,,,
LBRY Credits,LBC,0.526646,2538750.0,80188910.5571,,,
Quantum Resis...,QRL,1.53558,1165520.0,79850160.0,,,
Edgeless,EDG,0.970886,1728680.0,79657580.7205,,,
SpankChain,SPANK,0.262568,360817.0,78781791.7752,,,
Ambrosus,AMB,0.541214,833913.0,78254659.9436,,,
BitBay,BAY,0.0771799,1174090.0,77957633.0681,,,
POA Network,POA,0.440708,3847400.0,77883045.9725,,,
Melon,MLN,128.875,834668.0,77247675.0,,,
CRYPTO20,C20,1.95653,9654900.0,77199479.9097,,,
VIBE,VIBE,0.384577,1756990.0,76880240.84,,,
DATA,DTA,0.0178031,5351860.0,75740383.0105,,,
Peercoin,PPC,3.06878,522404.0,75618925.1635,,,
CloakCoin,CLOAK,14.8251,4718730.0,75616524.8951,,,
Ink,INK,0.162594,15648300.0,75429068.214,,,
Experience Po...,XP,0.000341541,595113.0,74186746.0624,,,
Eidoo,EDO,2.5132,821082.0,73539904.4829,,,
Bibox Token,BIX,0.694333,6328140.0,73167468.7338,,,
SpaceChain,SPC,0.141042,1354650.0,72635460.2847,,,
DeepBrain Chain,DBC,0.0793884,3470510.0,71449560.0,,,
Burst,BURST,0.0395842,1068730.0,71265011.4237,,,
Jibrel Network,JNT,0.474855,5341940.0,71228250.0,,,
Ripio Credit ...,RCN,0.144586,8846920.0,70663950.8036,,,
SONM,SNM,0.195551,1006340.0,70320139.6,,,
ION,ION,3.47508,1344120.0,70080423.2231,,,
SIRIN LABS Token,SRN,0.679784,15363800.0,67257461.2778,,,
Wings,WINGS,0.73977,3313330.0,66363533.5034,,,
SaluS,SLS,65.5121,4952100.0,66166778.6662,,,
AppCoins,APPC,0.658757,2548350.0,65911478.308,,,
Wagerr,WGR,0.359146,142097.0,65723718.0,,,
Einsteinium,EMC2,0.302111,1655830.0,65429988.9149,,,
XTRABYTES,XBY,0.151605,107888.0,65190150.0,,,
AirSwap,AST,0.424915,1980300.0,63737250.0,,,
SingularDTV,SNGLS,0.104288,1036170.0,62572800.0,,,
Streamr DATAcoin,DATA,0.0902648,255647.0,61123216.7753,,,
WePower,WPR,0.171411,11931900.0,60970165.9208,,,
WaBi,WABI,1.33956,1726380.0,60612454.8323,,,
Viacoin,VIA,2.61663,1341840.0,60165407.0857,,,
UTRUST,UTK,0.210723,2886720.0,60123580.4612,,,
HTMLCOIN,HTML,0.000912699,212101.0,59838165.6228,,,
Metaverse ETP,ETP,1.58694,1750850.0,59509014.2374,,,
INS Ecosystem,INS,2.11654,8997210.0,59437145.6589,,,
Bread,BRD,0.796933,7489270.0,59282570.5325,,,
Gulden,NLG,0.148555,99238.7,58423606.4115,,,
Cobinhood,COB,0.162935,179336.0,58361436.2426,,,
Delphy,DPY,1.84971,6166780.0,58111735.3574,,,
Counterparty,XCP,22.2004,469624.0,58100461.6101,,,
MobileGo,MGO,0.582709,220836.0,57122308.8878,,,
Gifto,GTO,0.360191,6642940.0,56860229.0678,,,
OriginTrail,TRAC,0.222449,450848.0,56614962.3579,,,
CyberMiles,CMT,0.127097,6935960.0,56583299.5645,,,
Etherparty,FUEL,0.11583,2730770.0,56195069.5833,,,
TaaS,TAAS,6.79196,240844.0,55327311.4536,,,
Mobius,MOBI,0.146275,330164.0,55095576.1636,,,
Feathercoin,FTC,0.284094,669232.0,55037791.9865,,,
district0x,DNT,0.0913641,2428230.0,54818460.0,,,
Decision Token,HST,1.71891,306607.0,54422508.5979,,,
Aeon,AEON,3.47239,192241.0,54042417.0027,,,
CPChain,CPC,0.232309,1822580.0,52668132.9243,,,
NAGA,NGC,0.894787,300422.0,51604458.302,,,
Bottos,BTO,0.139326,603241.0,49519183.7022,,,
Groestlcoin,GRS,0.707111,1068300.0,49187039.891,,,
Crown,CRW,2.78969,209389.0,48727330.8508,,,
Lunyr,LUN,21.133,5802800.0,48560529.1086,,,
Modum,MOD,2.6574,694951.0,48540599.88,,,
adToken,ADT,0.0805063,3990200.0,48303780.0,,,
Tierion,TNT,0.110716,2356280.0,47439732.2339,,,
Unikoin Gold,UKG,0.337564,1355020.0,47411135.3196,,,
BlockMason Cr...,BCPT,1.03712,59657100.0,46842769.344,,,
Trinity Netwo...,TNC,0.14035,3269070.0,46783333.2866,,,
Triggers,TRIG,1.4514,1354100.0,46598035.1984,,,
CoinDash,CDT,0.0707562,963254.0,46428310.7941,,,
Centra,CTR,0.671524,1219450.0,45663632.0,,,
Shift,SHIFT,3.77431,4356850.0,44485078.996,,,
Mooncoin,MOON,0.000193947,21055.7,43381129.4343,,,
Medicalchain,MTN,0.234072,16906200.0,43303320.0,,,
DECENT,DCT,0.84213,516592.0,43206396.7296,,,
Viberate,VIB,0.257295,6679170.0,42496506.2378,,,
Humaniq,HMQ,0.260598,11521800.0,42441757.4898,,,
ECC,ECC,0.00168689,32330.5,42172250.0,,,
ATMChain,ATM,0.00887654,396352.0,41367210.2953,,,
U.CASH,UCASH,0.0224051,55757.1,41330204.9371,,,
Cofound.it,CFI,0.127141,11701000.0,41320825.0,,,
Flash,FLASH,0.0458907,63965.5,41301630.0,,,
QLINK,QLC,0.171174,462272.0,41081760.0,,,
indaHash,IDH,0.101044,188189.0,40411159.3079,,,
TokenCard,TKN,1.603,210625.0,39717385.4619,,,
SIBCoin,SIB,2.3835,808404.0,39236561.77,,,
Presearch,PRE,0.252688,29756.5,39166640.0,,,
Bloom,BLT,0.985636,1987620.0,38929238.9458,,,
Odyssey,OCN,0.0193469,90387700.0,38693800.0,,,
Nimiq,NET,3.67057,169333.0,38540985.0,,,
I/O Coin,IOC,2.32342,97372.2,38506166.2268,,,
Namecoin,NMC,2.60778,237466.0,38429289.192,,,
STK,STK,0.114663,3777370.0,38139320.1787,,,
Safe Exchange...,SAFEX,0.0243616,5013.17,37593787.9445,,,
Datum,DAT,0.0452117,1707540.0,37586093.2594,,,
PotCoin,POT,0.170019,283818.0,37318036.2414,,,
ColossusCoinXT,COLX,0.00345865,95341.8,37093118.2787,,,
Pepe Cash,PEPECASH,0.0523856,424573.0,36768614.9419,,,
Steem Dollars,SBD,3.59064,6405370.0,36496127.2307,,,
bitCNY,BITCNY,0.15737,32052400.0,35729914.28,,,
Numeraire,NMR,27.4138,11540700.0,35296676.7707,,,
Bean Cash,BITB,0.0145366,3836090.0,34819096.4186,,,
Everex,EVX,2.10759,2550520.0,34775235.0,,,
Mercury,MER,0.346054,1586670.0,34605400.0,,,
Blockport,BPT,0.665107,835351.0,34572882.7038,,,
VeriCoin,VRC,1.11888,13400700.0,34505125.9297,,,
KickCoin,KICK,0.0775097,4872820.0,34407892.5442,,,
WhiteCoin,XWC,0.137159,65546.1,34120672.0697,,,
Lykke,LKK,0.123683,122509.0,33924248.4437,,,
Internet Node...,INT,0.22605,1438740.0,33907500.0,,,
Unobtanium,UNO,170.857,40790.3,33882113.73,,,
Hive Project,HVN,0.0888176,118675.0,33306600.0,,,
Diamond,DMD,12.1393,211880.0,32493975.2398,,,
COSS,COSS,0.501178,626587.0,32463831.0976,,,
All Sports,SOC,0.0727442,1772940.0,32003918.4294,,,
WeTrust,TRST,0.346459,319772.0,31925330.7025,,,
Spectre.ai Di...,SXDT,0.388907,60806.0,31918965.9077,,,
Swarm,SWM,0.620246,1063.68,31702854.1401,,,
Tao,XTO,0.965479,114424.0,31679188.1247,,,
Voxels,VOX,0.150086,2069590.0,31518060.0,,,
Soarcoin,SOAR,0.0291133,8534.37,31470418.2468,,,
Synereo,AMP,0.381002,442905.0,31339823.9566,,,
SunContract,SNC,0.271882,7900430.0,31297748.6733,,,
DeepOnion,ONION,2.90079,314891.0,31046170.62,,,
FairCoin,FAIR,0.582331,18815.7,30976417.0737,,,
Lamden,TAU,0.214932,337590.0,30566710.8913,,,
BlackCoin,BLK,0.398457,702373.0,30563389.5283,,,
Elastic,XEL,0.340996,1803500.0,30543053.6625,,,
Monetha,MTH,0.139899,496241.0,30362275.4694,,,
DADI,DADI,0.414897,1480260.0,30323844.9343,,,
Aurora DAO,AURA,0.295991,115841.0,30163708.7523,,,
Cappasity,CAPP,0.0910366,284854.0,30132393.4499,,,
FirstBlood,1ST,0.351055,3328020.0,30035693.7559,,,
Zeusshield,ZSC,0.0257541,223953.0,29698875.1989,,,
YOYOW,YOYOW,0.121026,503633.0,29579858.0492,,,
Expanse,EXP,3.70559,2845130.0,29297863.9205,,,
Dimecoin,DIME,5.36954e-05,47862.3,28947015.1231,,,
Zeepin,ZPT,0.123244,3475060.0,28908734.2827,,,
Aeron,ARN,2.20372,3104880.0,28648360.0,,,
Matchpool,GUP,0.379263,5072830.0,28444725.0,,,
Mothership,MSP,0.203068,41100.0,28429520.0,,,
Everus,EVR,0.542085,652025.0,28346591.5175,,,
Mintcoin,MINT,0.00113597,330698.0,28339339.86,,,
Grid+,GRID,0.718835,6018.54,28204563.008,,,
NoLimitCoin,NLC2,0.135753,138228.0,27911268.8224,,,
LEOcoin,LEO,0.28179,10938.5,27906914.3425,,,
Zoin,ZOI,1.60575,130498.0,27713839.9688,,,
SwftCoin,SWFTC,0.0156821,12551900.0,27443675.0,,,
Hi Mutual Soc...,HMC,0.0677827,1036490.0,27357097.72,,,
GridCoin,GRC,0.0694482,104919.0,27106518.1434,,,
Blocktix,TIX,0.670842,2789040.0,26833680.0,,,
Agrello,DLT,0.309191,829799.0,26583893.7217,,,
Uquid Coin,UQC,2.62581,183836.0,26258100.0,,,
Qbao,QBT,0.400757,5616820.0,26190032.2121,,,
ZClassic,ZCL,7.52222,3545200.0,25976106.215,,,
NewYorkCoin,NYC,0.000195383,24647.9,25826792.3728,,,
Game.com,GTC,0.0826019,1109290.0,24780570.0,,,
Energo,TSL,0.0425332,1737030.0,24755557.075,,,
EarthCoin,EAC,0.00208925,630843.0,24614345.2411,,,
SwissBorg,CHSB,0.0427136,261560.0,24595393.5413,,,
Selfkey,KEY,0.0130157,325605.0,24553416.3842,,,
Moeda Loyalty...,MDA,1.25067,900959.0,24549261.355,,,
Omni,OMNI,43.5475,99610.1,24416639.0832,,,
Trade Token,TIO,0.289317,245599.0,24385238.4076,,,
Radium,RADS,6.91435,1246570.0,23926320.3419,,,
Databits,DTB,1.04931,58170.2,23869502.9371,,,
MonetaryUnit,MUE,0.187371,5976420.0,23619752.3501,,,
HempCoin,THC,0.102317,342422.0,23581895.2626,,,
SolarCoin,SLR,0.55973,164006.0,23466418.6181,,,
QunQun,QUN,0.0505542,5747700.0,23377496.5453,,,
LATOKEN,LA,0.300103,1036010.0,23359838.6586,,,
carVertical,CV,0.00444079,141434.0,23333675.9971,,,
Ormeus Coin,ORME,1.36726,2294980.0,23283509.5449,,,
OAX,OAX,0.902137,535792.0,22561769.3884,,,
CanYaCoin,CAN,0.598646,235247.0,22449691.9981,,,
ALQO,ALQO,0.756343,171804.0,22312890.8951,,,
Pascal Coin,PASC,1.19805,153354.0,22093839.075,,,
Covesting,COV,1.26234,239214.0,22090950.0,,,
Waves Communi...,WCT,2.21575,44801.7,22090134.5527,,,
Olympus Labs,MOT,0.594641,1203770.0,21931323.7385,,,
BitSend,BSD,1.19286,1953990.0,21928255.9155,,,
BitConnect,BCC,2.36224,73826.3,21913729.4485,,,
Primecoin,XPM,0.958097,117576.0,21789922.8678,,,
Electra,ECA,0.000918541,132631.0,21552911.2234,,,
Chronobank,TIME,30.3087,2550160.0,21522596.1487,,,
PoSW Coin,POSW,0.479546,84395.1,21147978.6,,,
SHIELD,XSH,0.043652,63333.5,21028065.9587,,,
OKCash,OK,0.282787,1534620.0,20886900.9879,,,
BitClave,CAT,0.0416361,1496100.0,20876107.6168,,,
InsurePal,IPL,0.103854,26536.7,20874654.0,,,
ICOS,ICOS,36.8668,713564.0,20825801.7804,,,
Propy,PRO,1.23403,9047000.0,20664992.8208,,,
E-Dinar Coin,EDR,0.0232956,36402.9,20644839.9802,,,
Blackmoon,BMC,0.97777,765206.0,20573093.4,,,
Dai,DAI,0.999375,1966730.0,20563694.0394,,,
Rubycoin,RBY,0.780479,14240.4,19803482.6514,,,
Swarm City,SWT,2.42583,900162.0,19753947.5631,,,
Phore,PHR,2.83897,81156.3,19714756.3765,,,
Auroracoin,AUR,2.27056,706421.0,19658824.3966,,,
InvestFeed,IFT,0.102163,97444.7,19552083.3589,,,
EncrypGen,DNA,0.314191,189800.0,19531194.6597,,,
Energycoin,ENRG,0.159437,23581.4,19401119.447,,,
BitDegree,BDG,0.0550626,85433.9,19303251.5397,,,
LoMoCoin,LMC,0.0848829,576912.0,19291285.7545,,,
Bodhi,BOT,0.475156,754376.0,19006240.0,,,
Neumark,NEU,0.661043,166713.0,18990000.9149,,,
AirToken,AIR,0.0179592,161215.0,18857160.0,,,
Peerplays,PPY,4.74745,514.287,18792087.3382,,,
Myriad,XMY,0.0118109,139886.0,18395674.5826,,,
Musicoin,MUSIC,0.0275126,195611.0,18040274.7854,,,
Hacken,HKN,4.43329,335646.0,18038467.1516,,,
Golos,GOLOS,0.144056,26446.0,17937693.4264,,,
Rivetz,RVT,0.681354,27769.9,17881773.3723,,,
Open Trading ...,OTN,4.97251,64406.0,17863142.0437,,,
Divi,DIVX,3.4606,116120.0,17798234.7535,,,
Spectrecoin,XSPEC,0.853647,408162.0,17743278.3357,,,
Snovio,SNOV,0.0437023,626549.0,17699406.4586,,,
ALIS,ALIS,0.458639,12277.9,17675326.5611,,,
Incent,INCNT,0.384086,72365.3,17674332.5958,,,
Nexium,NXC,0.263304,233835.0,17515237.0899,,,
Clams,CLAM,6.01169,27602.0,17454377.2421,,,
Rialto,XRL,0.238687,4508.36,17451052.1854,,,
Target Coin,TGT,0.0183084,548.501,17437467.4347,,,
iXledger,IXT,0.486025,31034.0,17389412.5731,,,
ToaCoin,TOA,0.00784504,22633.5,17329017.0832,,,
Gambit,GAM,14.3185,66299.6,17186199.8562,,,
Primas,PST,0.334446,5583830.0,17123635.2,,,
NVO,NVST,1.14131,7716.85,17119650.0,,,
Hubii Network,HBT,1.26395,44089.6,17084076.7053,,,
DomRaider,DRT,0.0288449,4929.09,17061758.35,,,
Universal Cur...,UNIT,1.2845,46783.2,16891737.7571,,,
DecentBet,DBET,0.14232,23873.3,16828895.4134,,,
NeosCoin,NEOS,4.47642,223183.0,16632936.9543,,,
FlorinCoin,FLO,0.114824,48808.1,16362251.4167,,,
Global Curren...,GCR,0.157442,101564.0,16355591.3732,,,
Profile Utili...,PUT,0.776086,2159930.0,16238313.3343,,,
Stox,STX,0.385474,752540.0,16222125.454,,,
Hackspace Cap...,HAC,0.050005,102459.0,16217058.1094,,,
Syndicate,SYNX,0.824762,829020.0,16022898.8026,,,
Ties.DB,TIE,0.399614,102589.0,15938919.4336,,,
BitDice,CSNO,0.227118,43805.0,15898260.0,,,
Paragon,PRG,0.243659,92292.2,15822389.7282,,,
Patientory,PTOY,0.224216,1036610.0,15695120.0,,,
Oxycoin,OXY,0.161159,123778.0,15505449.2316,,,
OneRoot Network,RNT,0.0823438,334057.0,15274904.9119,,,
Pareto Network,PARETO,0.0500419,151289.0,15244160.5469,,,
ProChain,PRA,0.30572,414312.0,15152323.7619,,,
Bismuth,BIS,1.86759,37912.6,15139545.566,,,
Neutron,NTRN,0.440382,54818.4,15119759.4558,,,
Quantum,QAU,0.200189,37759.0,15111768.4487,,,
EchoLink,EKO,0.0595463,935455.0,14880367.9532,,,
FoldingCoin,FLDC,0.0257514,65234.9,14826729.5331,,,
PRIZM,PZM,0.972312,16371.0,14701598.0483,,,
ATBCoin,ATB,0.358047,3045090.0,14696548.7271,,,
KiloCoin,KLC,0.0745356,2009.47,14631187.048,,,
Etheroll,DICE,2.08613,33823.4,14606295.0563,,,
Credo,CREDO,0.0265091,15740.7,14577134.1411,,,
Xaurum,XAUR,0.114534,33659.8,14561193.6424,,,
aXpire,AXP,0.0565247,127415.0,14489435.2553,,,
Espers,ESP,0.000681878,21490.9,14477470.5145,,,
Exchange Union,XUC,7.20753,599792.0,14415060.0,,,
Polybius,PLBT,3.77114,28805.9,14409350.9833,,,
bitUSD,BITUSD,0.981541,823684.0,14384581.5091,,,
OracleChain,OCT,0.478981,5457.2,14369430.0,,,
Hydro Protocol,HOT,0.0619677,165660.0,14263062.1936,,,
Dynamic,DYN,2.94924,345281.0,14167481.6809,,,
LUXCoin,LUX,11.6036,202397.0,14033875.0427,,,
B2BX,B2B,0.837368,947470.0,13835399.1223,,,
Solaris,XLR,13.0121,99251.2,13828900.3058,,,
Russian Miner...,RMC,9084.83,899.398,13690838.81,,,
Boolberry,BBR,1.22188,4209.41,13655639.4363,,,
GET Protocol,GET,1.2956,7242.59,13454020.0906,,,
Mysterium,MYST,0.683288,233074.0,13275619.0989,,,
DubaiCoin,DBIX,6.1003,113083.0,13270769.1505,,,
Pandacoin,PND,0.000404819,6894.47,13162656.1436,,,
Circuits of V...,COVAL,0.0130593,58164.7,13059300.0,,,
FedoraCoin,TIPS,2.8761e-05,2476.12,12745960.0957,,,
Bezop,BEZ,0.225037,36091.3,12744857.9765,,,
Worldcore,WRC,0.0726537,1599980.0,12722338.4768,,,
The ChampCoin,TCC,0.0768794,21189.3,12679390.9363,,,
Bounty0x,BNTY,0.102564,83170.5,12634643.5642,,,
E-coin,ECN,35.791,2491.87,12539851.7966,,,
Ethorse,HORSE,0.124908,20031.4,12536466.3648,,,
CoinFi,COFI,0.0730077,57926.3,12445664.4576,,,
PinkCoin,PINK,0.0325419,141731.0,12427969.6242,,,
Autonio,NIO,0.18563,9289.19,12219676.7001,,,
Curecoin,CURE,0.51128,72375.7,12194692.3013,,,
DCORP,DRP,1.50409,8729.42,12174108.1751,,,
TransferCoin,TX,1.90967,2633180.0,12146979.2846,,,
CoinMeet,MEE,0.0620348,3291450.0,12092424.8295,,,
Starbase,STAR,0.0642723,1300.59,12051056.25,,,
CargoX,CXO,0.0931693,136166.0,12025492.8591,,,
LockChain,LOC,1.28491,11098.9,11940624.9431,,,
CVCoin,CVCOIN,1.2138,3043.81,11940190.6554,,,
Polis,POLIS,10.7804,160825.0,11921951.3969,,,
Internet of P...,IOP,3.61288,439324.0,11905766.6657,,,
Leverj,LEV,0.0995281,895817.0,11753324.1458,,,
SportyCo,SPF,0.228209,1125830.0,11683336.7301,,,
Aventus,AVT,1.93813,55295.6,11628780.0,,,
BlockCAT,CAT,1.57824,18847.5,11616037.5436,,,
Bitcrystals,BCY,0.499043,43542.2,11569452.0848,,,
Voise,VOISE,0.0231902,704692.0,11569301.7541,,,
