Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Ardor,ARDR,0.281324,3106580.0,281042533.931,,,
Ark,ARK,2.75896,2474380.0,279850191.133,,,
Storm,STORM,0.0675998,2223780000.0,276405647.537,,,
KuCoin Shares,KCS,3.00713,437679.0,273778365.132,,,
Cryptonex,CNX,5.93983,215848.0,268352790.116,,,
Loopring,LRC,0.465989,8920350.0,266580211.368,,,
QASH,QASH,0.746255,5555630.0,261189250.0,,,
DigiByte,DGB,0.0231689,1685230.0,232046998.661,,,
PIVX,PIVX,4.12033,5265230.0,230060027.392,,,
MonaCoin,MONA,3.87937,1384260.0,226076687.297,,,
Gas,GAS,22.4629,4866720.0,223662313.002,,,
Nebulas,NAS,6.12861,8061460.0,217565655.0,,,
Basic Attenti...,BAT,0.216407,4981920.0,216407000.0,,,
Dragonchain,DRGN,0.900017,1501500.0,214583799.173,,,
Factom,FCT,24.2413,1749550.0,211992641.113,,,
Golem,GNT,0.249664,5946750.0,208285187.968,,,
Syscoin,SYS,0.387336,1035620.0,205985762.75,,,
Ethos,ETHOS,2.70911,6405600.0,205845444.55,,,
IOStoken,IOST,0.0244484,80581800.0,205366560.0,,,
Electroneum,ETN,0.0305175,2200570.0,198683592.306,,,
FunFair,FUN,0.0426189,2313390.0,196263217.649,,,
Revain,R,1.04965,4072920.0,193607942.5,,,
Kyber Network,KNC,1.34808,6838170.0,180821606.077,,,
ZCoin,XZC,39.8845,917350.0,174442644.82,,,
SALT,SALT,3.03319,11158000.0,169247568.788,,,
aelf,ELF,0.660994,14252400.0,165248500.0,,,
GXChain,GXS,2.73102,2329100.0,163861200.0,,,
Nucleus Vision,NCASH,0.039968,76415800.0,159230011.443,,,
BitcoinDark,BTCD,116.851,152618.0,150604835.072,,,
ReddCoin,RDD,0.00506102,3495800.0,145748979.432,,,
ChainLink,LINK,0.414788,9834210.0,145175800.0,,,
MaidSafeCoin,MAID,0.318514,1215820.0,144144278.956,,,
Neblio,NEBL,11.0193,32226900.0,142509966.907,,,
Request Network,REQ,0.214229,4615810.0,141971056.947,,,
Enigma,ENG,1.89423,12060700.0,141756920.364,,,
Emercoin,EMC,3.393,825945.0,140857141.781,,,
Nxt,NXT,0.138303,1254290.0,138164688.91,,,
Dentacoin,DCN,0.000419141,284852.0,136315807.839,,,
Byteball Bytes,GBYTE,208.93,358237.0,134806243.52,,,
Kin,KIN,0.000173543,459383.0,131215439.024,,,
TenX,PAY,1.23835,5084010.0,129607333.238,,,
Power Ledger,POWR,0.352669,7523100.0,128347868.457,,,
Bancor,BNT,3.07304,11092900.0,125325932.507,,,
Particl,PART,13.7882,111504.0,122871072.934,,,
Polymath,POLY,0.507456,830922.0,121789313.136,,,
Cindicator,CND,0.0817398,1423810.0,118193837.298,,,
Storj,STORJ,0.852897,8554050.0,113798202.353,,,
Metal,MTL,4.99301,21701500.0,111556146.975,,,
MinexCoin,MNX,31.4275,181288.0,110498801.89,,,
Nuls,NULS,2.74586,8602300.0,109834400.0,,,
Dent,DENT,0.0102866,1560630.0,109189800.103,,,
Iconomi,ICN,1.09369,1614790.0,109079923.387,,,
Vertcoin,VTC,2.46201,2103300.0,107019943.235,,,
SmartCash,SMART,0.128936,94323.3,105779408.255,,,
Nexus,NXS,1.85739,1406240.0,104310617.083,,,
Blocknet,BLOCK,20.417,144695.0,103463220.967,,,
Achain,ACT,0.214046,5335920.0,99323983.262,,,
Aragon,ANT,3.73802,368482.0,98463674.4052,,,
Genesis Vision,GVT,26.1973,17504400.0,97631597.2707,,,
Pillar,PLR,0.426217,67501.8,96915267.3016,,,
Bitcore,BTX,7.62876,2432350.0,96404506.45,,,
Decentraland,MANA,0.0912763,7152820.0,95853031.4568,,,
Substratum,SUB,0.416432,4809070.0,94151714.24,,,
Dynamic Tradi...,DTR,0.0777423,31962.3,92453394.0328,,,
SingularityNET,AGI,0.175517,1074370.0,91568981.0179,,,
SIRIN LABS Token,SRN,0.39914,8086670.0,91506049.6951,,,
Time New Bank,TNB,0.0403091,6951340.0,91163833.778,,,
Enjin Coin,ENJ,0.120518,8247970.0,91134811.9409,,,
Gnosis,GNO,81.4119,330782.0,89926770.621,,,
Theta Token,THETA,0.151089,10307700.0,88852982.9841,,,
Civic,CVC,0.25666,5056210.0,87957373.2736,,,
Quantstamp,QSP,0.140846,5958040.0,86946231.7031,,,
iExec RLC,RLC,1.06544,1614890.0,85310625.9483,,,
Raiden Networ...,RDN,1.69118,6968690.0,84844701.1845,,,
Credits,CS,0.615572,2298780.0,84000075.8374,,,
Monaco,MCO,6.33964,9475010.0,83718383.6477,,,
Santiment Net...,SAN,1.32922,2140610.0,83289418.2834,,,
Genaro Network,GNX,0.351042,4485360.0,83014822.106,,,
GameCredits,GAME,1.28171,913904.0,82484898.2119,,,
Po.et,POE,0.0368016,8981080.0,82318332.9616,,,
Skycoin,SKY,10.6486,197128.0,82317021.6604,,,
WAX,WAX,0.164166,2517300.0,80926374.5788,,,
Ubiq,UBQ,1.86438,133859.0,74773191.6984,,,
Ignis,IGNIS,0.0966118,1214730.0,73535487.0686,,,
BOScoin,BOS,0.168074,306186.0,72964452.8733,,,
High Performa...,HPB,3.281,9008760.0,72892664.6,,,
XPA,XPA,0.0726784,2349960.0,72678400.0,,,
DEW,DEW,0.682637,91275.2,70478551.9003,,,
NavCoin,NAV,1.09394,507650.0,68484293.2046,,,
Arcblock,ABT,0.7345,31568800.0,68180422.2881,,,
PayPie,PPP,0.823227,50163.6,67916227.5,,,
Pura,PURA,0.390861,94914.9,67695213.1704,,,
Bibox Token,BIX,0.616155,2298660.0,65261945.9862,,,
ZenCash,ZEN,18.6883,411009.0,65042292.1125,,,
Fusion,FSN,2.35241,2058790.0,65039902.162,,,
Asch,XAS,0.691623,4349170.0,64566694.0922,,,
Cube,AUTO,0.0101808,1701350.0,63883909.152,,,
POA Network,POA,0.30936,2343000.0,63004061.7617,,,
Edgeless,EDG,0.766639,747649.0,62899891.0858,,,
Oyster,PRL,0.857363,427586.0,61101625.6652,,,
MediBloc,MED,0.0205546,1481410.0,60972838.6219,,,
Loom Network,LOOM,0.154801,3250600.0,60322947.5877,,,
CyberMiles,CMT,0.0993653,18527400.0,59634067.6299,,,
THEKEY,TKY,0.0163856,886460.0,59557214.0203,,,
Experience Po...,XP,0.000268416,220528.0,59284861.0968,,,
Envion,EVN,0.550217,96585.9,59060229.0049,,,
AdEx,ADX,0.793503,7927270.0,58267481.5356,,,
IoT Chain,ITC,1.19513,8133280.0,58086746.9236,,,
ETHLend,LEND,0.0528517,4491500.0,57209271.1795,,,
DigitalNote,XDN,0.00822746,3243600.0,56750766.1361,,,
BridgeCoin,BCO,2.07528,51505.6,56032560.0,,,
XTRABYTES,XBY,0.128624,61138.1,55308320.0,,,
SophiaTX,SPHTX,0.285439,168708.0,54739716.2669,,,
Bluzelle,BLZ,0.329098,5536220.0,54301170.0,,,
Scry.info,DDD,0.178587,157436.0,53586272.3155,,,
CRYPTO20,C20,1.35539,3485250.0,53577082.454,,,
MediShares,MDS,0.109621,5870750.0,53003053.2781,,,
BLOCKv,VEE,0.0344684,1499560.0,52786076.9731,,,
SaluS,SLS,52.1757,4038050.0,52712669.6684,,,
ION,ION,2.52199,507701.0,51908438.0012,,,
OST,OST,0.178444,3230350.0,51483905.0248,,,
Peercoin,PPC,2.0817,441301.0,51360954.0287,,,
Crypterium,CRPT,0.649512,98918.6,50649970.0336,,,
Feathercoin,FTC,0.253343,894183.0,49544496.8416,,,
Eidoo,EDO,1.68377,7158800.0,49269570.6554,,,
Telcoin,TEL,0.00175102,430216.0,49206799.0001,,,
Pundi X [OLD],PXS,1.23747,268722.0,49021662.2746,,,
SONM,SNM,0.133759,819581.0,48099736.4,,,
Ripio Credit ...,RCN,0.0980165,8127760.0,47933306.9417,,,
Red Pulse,RPX,0.0866427,2063630.0,47077181.0809,,,
Leadcoin,LDC,0.0482709,5648630.0,46922995.6878,,,
VIBE,VIBE,0.231254,2449380.0,46230890.5476,,,
DATA,DTA,0.0107575,7562470.0,45766027.8399,,,
SmartMesh,SMT,0.032316,4489390.0,45685668.6785,,,
Jibrel Network,JNT,0.30432,811361.0,45648000.0,,,
Streamr DATAcoin,DATA,0.0667045,242248.0,45169253.2791,,,
UTRUST,UTK,0.156173,2380380.0,44647560.7382,,,
Ambrosus,AMB,0.303505,785163.0,43884083.8674,,,
Einsteinium,EMC2,0.202502,6310440.0,43876533.1892,,,
SpankChain,SPANK,0.146055,250914.0,43822836.7422,,,
Quantum Resis...,QRL,0.842639,380123.0,43817228.0,,,
AirSwap,AST,0.289491,4085900.0,43423650.0,,,
NAGA,NGC,0.744113,166634.0,42914736.4462,,,
DeepBrain Chain,DBC,0.0476757,3080150.0,42908130.0,,,
OriginTrail,TRAC,0.167621,354175.0,42660819.3581,,,
Melon,MLN,70.6866,291066.0,42369548.04,,,
Wings,WINGS,0.472105,1698170.0,42351752.551,,,
BitBay,BAY,0.0418987,571858.0,42320908.4312,,,
AppCoins,APPC,0.419193,3739940.0,41942067.1452,,,
Wagerr,WGR,0.227734,66795.2,41675322.0,,,
Gulden,NLG,0.103997,139685.0,41010509.7704,,,
SingularDTV,SNGLS,0.0683409,3936780.0,41004540.0,,,
Gifto,GTO,0.256951,4212350.0,40562625.7158,,,
TaaS,TAAS,4.95447,261682.0,40359116.4815,,,
Modum,MOD,2.20753,804521.0,40323184.486,,,
Bread,BRD,0.538311,721241.0,40044093.8271,,,
MobileGo,MGO,0.407087,196793.0,39906281.4513,,,
Metaverse ETP,ETP,1.03337,1281290.0,39259199.9431,,,
Bottos,BTO,0.110317,294933.0,39208818.0848,,,
WaBi,WABI,0.859674,2159950.0,38898557.3588,,,
SpaceChain,SPC,0.0749217,26425.6,38584054.1456,,,
Universa,UTNP,0.0224268,18838.8,38371034.8455,,,
LBRY Credits,LBC,0.240546,295126.0,37495432.0063,,,
Trinity Netwo...,TNC,0.112088,335026.0,37362666.6293,,,
Rock,RKT,0.140711,185365.0,37220908.9807,,,
Soarcoin,SOAR,0.0340941,10012.1,36854481.8605,,,
Ink,INK,0.079326,982434.0,36800166.4585,,,
INS Ecosystem,INS,1.29665,7403770.0,36316545.6683,,,
indaHash,IDH,0.0902392,387341.0,36089928.0216,,,
Counterparty,XCP,13.5759,350448.0,35527564.4752,,,
Tierion,TNT,0.0827062,5667150.0,35438057.5715,,,
ERA,ERA,0.115401,1040.77,35342998.7043,,,
BlockMason Cr...,BCPT,0.50634,9383530.0,35318962.0461,,,
Viacoin,VIA,1.53401,1052730.0,35287817.8711,,,
Burst,BURST,0.0189796,356734.0,34169729.6097,,,
Delphy,DPY,0.89535,907640.0,33538322.4613,,,
WePower,WPR,0.0827746,3700980.0,33296072.5192,,,
CloakCoin,CLOAK,6.47159,334188.0,33060669.9877,,,
district0x,DNT,0.0547788,1565460.0,32867280.0,,,
Etherparty,FUEL,0.0675321,1634850.0,32788134.7154,,,
Aeon,AEON,2.08381,23002.4,32577766.5147,,,
Cobinhood,COB,0.0888291,655.761,31862611.9418,,,
Centra,CTR,0.461821,4881590.0,31403828.0,,,
KickCoin,KICK,0.0700154,5199000.0,31143236.5902,,,
Groestlcoin,GRS,0.445534,1037370.0,31046820.2103,,,
Triggers,TRIG,0.959704,3857140.0,30811851.1589,,,
Synereo,AMP,0.303354,1369120.0,30556412.8037,,,
HTMLCOIN,HTML,0.000463353,79333.1,30474125.8979,,,
Mobius,MOBI,0.0807867,98413.1,30428916.6491,,,
Havven,HAV,0.498801,776106.0,30015712.8181,,,
Presearch,PRE,0.190747,29193.1,29565785.0,,,
Unobtanium,UNO,147.434,8860.97,29249606.9304,,,
Humaniq,HMQ,0.179354,536465.0,29210120.4646,,,
Game.com,GTC,0.0523982,7723250.0,28879364.668,,,
Blox,CDT,0.0436909,2536400.0,28701558.8121,,,
Decision Token,HST,0.880177,67036.0,28188547.2076,,,
CPChain,CPC,0.123162,7376480.0,27922777.7969,,,
bitCNY,BITCNY,0.171321,6354050.0,27804199.053,,,
Crown,CRW,1.55388,16717.8,27479666.8555,,,
TokenCard,TKN,1.07138,190792.0,26657279.5945,,,
IHT Real Esta...,IHT,0.0934196,3137640.0,26654424.5529,,,
PotCoin,POT,0.120472,89554.3,26457487.209,,,
Lunyr,LUN,11.2617,2753250.0,25877732.0145,,,
Namecoin,NMC,1.7542,293895.0,25850592.88,,,
Lykke,LKK,0.0925916,34095.4,25812648.2336,,,
Unikoin Gold,UKG,0.181468,1068730.0,25591047.6841,,,
U.CASH,UCASH,0.0135287,4764.42,24956101.2239,,,
Hive Project,HVN,0.0655825,257802.0,24593437.5,,,
LEOcoin,LEO,0.245408,31928.5,24542286.764,,,
QLINK,QLC,0.102042,514968.0,24490080.0,,,
Shift,SHIFT,2.05321,144305.0,24330194.7926,,,
DeepOnion,ONION,1.99677,49728.5,23809651.8504,,,
WhiteCoin,XWC,0.0952354,158557.0,23695897.3102,,,
SunContract,SNC,0.204631,7542000.0,23558183.1957,,,
Pepe Cash,PEPECASH,0.033333,59399.1,23395899.672,,,
Viberate,VIB,0.140051,3731010.0,23318463.5502,,,
Bean Cash,BITB,0.00954883,721806.0,23157555.1488,,,
Monetha,MTH,0.105759,438179.0,22960562.1046,,,
Odyssey,OCN,0.0114627,22394500.0,22925400.0,,,
Linda,LINDA,0.00263433,1055180.0,22923672.3773,,,
DECENT,DCT,0.446408,172673.0,22903448.5783,,,
YOYOW,YOYOW,0.0914437,3252050.0,22860924.9185,,,
Steem Dollars,SBD,2.07973,6348520.0,22842628.7784,,,
ECC,ECC,0.000907826,27299.4,22695650.0,,,
I/O Coin,IOC,1.36528,17405.0,22675616.6921,,,
Zeepin,ZPT,0.0768199,2587750.0,22571820.5232,,,
Republic Prot...,REN,0.0493917,494419.0,22497119.9613,,,
Flash,FLASH,0.0248091,2515.99,22328190.0,,,
Nimiq Exchang...,NET,2.11809,197202.0,22239945.0,,,
Bankex,BKX,0.32045,782339.0,22130364.6308,,,
LinkEye,LET,0.0365294,4894830.0,21917640.0,,,
Medicalchain,MTN,0.117973,9655450.0,21825005.0,,,
Spectre.ai Di...,SXDT,0.262754,40398.6,21565145.3126,,,
Safe Exchange...,SAFEX,0.0139392,17564.6,21510382.2785,,,
Elastic,XEL,0.236749,113170.0,21489169.3098,,,
Refereum,RFR,0.00919157,567484.0,21468021.2192,,,
Datum,DAT,0.0258101,2367080.0,21464596.5798,,,
Blockport,BPT,0.410349,174400.0,21330324.06,,,
Ormeus Coin,ORME,1.25142,1600220.0,21310832.9906,,,
Internet Node...,INT,0.140543,1766680.0,21081450.0,,,
Everex,EVX,1.2628,3454920.0,20836200.0,,,
ATMChain,ATM,0.00444679,21737.3,20723310.7798,,,
E-Dinar Coin,EDR,0.0233727,70584.1,20713166.9244,,,
Cofound.it,CFI,0.0632002,538170.0,20540065.0,,,
STK,STK,0.0599443,2852200.0,20486235.3145,,,
Fortuna,FOTA,0.0502356,777554.0,20081327.4414,,,
Mooncoin,MOON,8.93487e-05,10682.3,19996620.8019,,,
SIBCoin,SIB,1.20124,200174.0,19887460.3447,,,
BlackCoin,BLK,0.258078,362112.0,19804767.3625,,,
Uquid Coin,UQC,1.9692,17393.7,19692000.0,,,
Dimecoin,DIME,3.64195e-05,39639.5,19633633.7428,,,
adToken,ADT,0.0326232,1092640.0,19573920.0,,,
Diamond,DMD,7.23949,26573.3,19571403.9306,,,
Mercury,MER,0.193493,2232400.0,19349300.0,,,
SwissBorg,CHSB,0.0334158,321649.0,19241523.812,,,
NoLimitCoin,NLC2,0.0931018,190767.0,19142040.0849,,,
Ravencoin,RVN,0.0279624,283695.0,19111465.3176,,,
Agrello,DLT,0.221523,2619160.0,19046297.8836,,,
Pascal Coin,PASC,1.00177,81882.9,19012592.83,,,
Mothership,MSP,0.13564,58533.9,18989600.0,,,
Datawallet,DXT,0.0479705,624924.0,18719155.2603,,,
Swarm,SWM,0.365036,5496.99,18658214.7469,,,
Storiqa,STQ,0.0023838,250404.0,18516271.9749,,,
Peerplays,PPY,4.6461,895.673,18403761.8743,,,
WeTrust,TRST,0.199384,191900.0,18372737.14,,,
Zap,ZAP,0.169819,19869.3,18363446.0557,,,
Dai,DAI,0.996188,522324.0,18352290.657,,,
RevolutionVR,RVR,0.0870117,1444960.0,18272457.0,,,
Primecoin,XPM,0.790218,178688.0,18174742.9159,,,
Zeusshield,ZSC,0.0156897,25492.9,18092903.3516,,,
GridCoin,GRC,0.0462807,26755.1,18063947.4347,,,
Grid+,GRID,0.457497,1111.41,17950576.923,,,
Electrify.Asia,ELEC,0.0665168,684639.0,17938021.8368,,,
Moeda Loyalty...,MDA,0.908168,313795.0,17826327.9572,,,
Numeraire,NMR,13.1288,312929.0,17802692.4141,,,
VeriCoin,VRC,0.575727,358925.0,17780434.0938,,,
ZClassic,ZCL,4.94955,572134.0,17737454.8575,,,
Cappasity,CAPP,0.0537384,25911.8,17733247.3844,,,
Aeron,ARN,1.36219,1245270.0,17708470.0,,,
Selfkey,KEY,0.00929249,158685.0,17537482.9394,,,
Tao,XTO,0.531552,6616.59,17457988.2664,,,
SolarCoin,SLR,0.414846,124154.0,17397154.4634,,,
SwftCoin,SWFTC,0.00992852,6638800.0,17374910.0,,,
MonetaryUnit,MUE,0.136336,251946.0,17367281.4649,,,
Alphacat,ACAT,0.00621674,93718.3,17347365.8869,,,
Guaranteed Et...,GETX,0.057249,138510.0,17174700.0,,,
Electra,ECA,0.000719291,119199.0,17155320.1181,,,
YEE,YEE,0.0134359,2358010.0,16930577.59,,,
ColossusCoinXT,COLX,0.001574,247519.0,16880739.066,,,
ICOS,ICOS,28.8738,31825.9,16665624.703,,,
DADI,DADI,0.215521,2622310.0,16520186.2593,,,
Omni,OMNI,29.2619,10595.7,16409292.9126,,,
Qbao,QBT,0.251055,2166940.0,16406796.4802,,,
SHIELD,XSH,0.0338298,29989.6,16296620.2504,,,
carVertical,CV,0.00301683,140854.0,16286801.4537,,,
All Sports,SOC,0.0385433,4120710.0,16228278.9834,,,
QunQun,QUN,0.0280096,3784740.0,16118174.9726,,,
Trade Token,TIO,0.189815,209789.0,15998659.0084,,,
Bloom,BLT,0.402136,17849.2,15882992.128,,,
COSS,COSS,0.240167,684567.0,15622189.7229,,,
FirstCoin,FRST,0.496294,98392.9,15488108.8056,,,
BitConnect,BCC,1.63656,17179.7,15295904.4281,,,
Energo,TSL,0.0262433,908107.0,15274362.4036,,,
Hi Mutual Soc...,HMC,0.0377227,468894.0,15224881.72,,,
PRIZM,PZM,0.96508,4983.81,15133753.2047,,,
Lympo,LYM,0.0272604,79572.6,15021845.1582,,,
Blackmoon,BMC,0.705091,985826.0,14974862.7209,,,
FirstBlood,1ST,0.174991,67709.9,14971944.8122,,,
LATOKEN,LA,0.192013,1278500.0,14946177.4803,,,
Expanse,EXP,1.84556,485708.0,14591729.1813,,,
Xaurum,XAUR,0.114258,187444.0,14526065.0004,,,
bitUSD,BITUSD,1.12277,332682.0,14362361.563,,,
Lamden,TAU,0.100785,61678.3,14333212.1656,,,
Propy,PRO,0.82199,6021810.0,14328757.3835,,,
Matchpool,GUP,0.190902,2750640.0,14317650.0,,,
Paragon,PRG,0.21787,67093.0,14147737.7185,,,
Bodhi,BOT,0.353009,703363.0,14120360.0,,,
OAX,OAX,0.563047,1123750.0,14081382.9483,,,
HempCoin,THC,0.0608072,59162.4,14014768.0406,,,
Radium,RADS,4.03152,219202.0,13975869.5224,,,
CanYaCoin,CAN,0.346232,126557.0,13966788.5754,,,
FairCoin,FAIR,0.262175,69931.5,13946092.7656,,,
BitDegree,BDG,0.0393138,26206.0,13911942.8891,,,
ALQO,ALQO,0.423092,124388.0,13802379.3651,,,
True Chain,TRUE,0.549111,10744600.0,13727775.0,,,
EncrypGen,DNA,0.220704,60717.4,13670221.731,,,
Target Coin,TGT,0.0142029,7950.81,13527266.5131,,,
BitClave,CAT,0.0266617,3184500.0,13368027.2275,,,
Blocktix,TIX,0.333869,1224160.0,13354760.0,,,
Mintcoin,MINT,0.00053151,97842.7,13259718.5921,,,
Incent,INCNT,0.287227,38076.0,13217210.5427,,,
Snovio,SNOV,0.0324523,57797.3,13142974.1623,,,
Zoin,ZOI,0.75081,62464.5,13041985.9303,,,
OracleChain,OCT,0.434088,6383.55,13022640.0,,,
FlorinCoin,FLO,0.0909766,43139.4,13005202.9219,,,
DomRaider,DRT,0.0219269,149848.0,12969761.35,,,
Swarm City,SWT,1.58947,1058650.0,12954274.656,,,
iXledger,IXT,0.361644,17845.3,12939204.1985,,,
Restart Energ...,MWAT,0.030964,51774.0,12850060.0,,,
Exchange Union,XUC,6.42284,286318.0,12845680.0,,,
Waves Communi...,WCT,1.28822,22675.8,12843034.2473,,,
InsurePal,IPL,0.0637263,30499.2,12808986.3,,,
Energycoin,ENRG,0.104571,48967.3,12729847.7266,,,
DecentBet,DBET,0.10502,28917.8,12625761.5695,,,
MUSE,MUSE,0.858707,5426.36,12521498.7441,,,
Rubycoin,RBY,0.49211,9266.33,12518226.4616,,,
Rialto,XRL,0.169461,5365.09,12477582.9915,,,
Covesting,COV,0.709981,64483.6,12424667.5,,,
Rivetz,RVT,0.469017,6622.55,12309101.7324,,,
Databits,DTB,0.539187,12959.4,12265322.6217,,,
Divi,DIVX,2.35115,28675.2,12092450.2339,,,
NewYorkCoin,NYC,8.99316e-05,24173.3,12053045.7065,,,
Neumark,NEU,0.417629,131353.0,11995364.7962,,,
Universal Cur...,UNIT,0.894566,43393.7,11907240.4065,,,
ALIS,ALIS,0.308805,21472.6,11900926.9135,,,
Stox,STX,0.281769,760718.0,11887459.859,,,
ATN,ATN,0.541111,94878.6,11803950.9185,,,
Phore,PHR,1.637,25035.4,11766499.2913,,,
LoMoCoin,LMC,0.0513125,45519.6,11701318.8501,,,
PoSW Coin,POSW,0.260855,14078.6,11503705.5,,,
AirToken,AIR,0.0109554,235283.0,11503170.0,,,
Clams,CLAM,3.92468,22551.6,11500481.5773,,,
BitSend,BSD,0.615936,79273.2,11443243.968,,,
CoinPoker,CHP,0.0698319,153154.0,11369802.3755,,,
Rise,RISE,0.0925741,1510.33,11316438.5415,,,
Boolberry,BBR,1.0031,8788.5,11298481.8733,,,
GoByte,GBX,10.5507,156279.0,11230882.5385,,,
Olympus Labs,MOT,0.285463,124356.0,11201834.4569,,,
Oxycoin,OXY,0.115561,26232.4,11176698.9242,,,
TransferCoin,TX,1.74498,560661.0,11149774.8124,,,
Auroracoin,AUR,1.28689,18696.9,11142072.6727,,,
ProChain,PRA,0.224379,6324710.0,11120840.1588,,,
Debitum Network,DEB,0.0663406,68713.9,11009038.0294,,,
Myriad,XMY,0.00702498,55124.7,10972110.7813,,,
ToaCoin,TOA,0.00454841,9665.73,10949256.3529,,,
B2BX,B2B,0.672466,21398.5,10877524.7536,,,
Pandacoin,PND,0.00033255,10358.5,10812835.6144,,,
InvestFeed,IFT,0.0558542,6382.24,10689447.0047,,,
Quantum,QAU,0.141357,3214.15,10670687.4633,,,
MyBit Token,MYB,3.76778,162548.0,10547810.4343,,,
ATBCoin,ATB,0.255801,2351600.0,10525606.0191,,,
NeosCoin,NEOS,2.80005,202356.0,10467683.5894,,,
OKCash,OK,0.141421,208424.0,10455306.7188,,,
Measurable Da...,MDT,0.0662827,203384.0,10448479.7429,,,
Bismuth,BIS,1.22511,7499.13,10408551.2793,,,
Profile Utili...,PUT,0.301024,1292580.0,10407025.4748,,,
EarthCoin,EAC,0.000865039,19609.7,10227392.1891,,,
FidentiaX,FDX,0.0971941,45685.4,10205380.5,,,
Musicoin,MUSIC,0.0147453,43262.8,10176047.7577,,,
EZToken,EZT,0.884211,1014250.0,10168426.5,,,
Everus,EVR,0.171431,496547.0,10149105.841,,,
AICHAIN,AIT,0.0189967,6544.36,10126515.2306,,,
LockChain,LOC,1.08617,8066.98,10093740.8802,,,
Cashaa,CAS,0.0304226,57373.4,10045127.4306,,,
Worldcore,WRC,0.0572193,346002.0,10019631.5123,,,
DubaiCoin,DBIX,4.44808,137496.0,9932121.8931,,,
The ChampCoin,TCC,0.060097,7211.64,9911541.41552,,,
Polybius,PLBT,2.48696,6850.47,9872149.36823,,,
FoldingCoin,FLDC,0.0170774,11137.8,9832552.44099,,,
CoinFi,COFI,0.0571419,66013.2,9741012.43935,,,
TE-FOOD,TFD,0.0241669,386728.0,9716177.34527,,,
Hacken,HKN,2.36827,40938.5,9645897.27514,,,
Chronobank,TIME,13.5464,279171.0,9619472.18022,,,
Aurora DAO,AURA,0.0942127,43190.1,9600982.6095,,,
Nexium,NXC,0.143897,7147.89,9572150.5366,,,
Spectrecoin,XSPEC,0.458437,39277.2,9528734.11417,,,
