Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Ethos,ETHOS,2.68778,5797550.0,204494587.048,,,
MonaCoin,MONA,3.4394,825696.0,200764398.479,,,
Golem,GNT,0.239854,5822610.0,200101077.748,,,
Gas,GAS,19.0001,3853980.0,189598167.463,,,
Dragonchain,DRGN,0.740899,928068.0,176646576.924,,,
FunFair,FUN,0.0369775,3473240.0,170284149.3,,,
GXChain,GXS,2.82044,2394720.0,169226400.0,,,
Electroneum,ETN,0.0251578,3146250.0,164748840.355,,,
Syscoin,SYS,0.308607,2667420.0,164146877.53,,,
Storm,STORM,0.0395287,310016000.0,161627045.048,,,
Revain,R,0.874485,3567400.0,161298758.25,,,
aelf,ELF,0.643086,18212800.0,160771500.0,,,
Kyber Network,KNC,1.1764,4451000.0,157793704.668,,,
SALT,SALT,2.67053,6024550.0,149249540.476,,,
ZCoin,XZC,33.3333,718292.0,146831615.122,,,
Request Network,REQ,0.216866,4572830.0,143773809.427,,,
Substratum,SUB,0.407282,7269470.0,143727094.594,,,
Kin,KIN,0.000183038,249304.0,138394585.366,,,
Nxt,NXT,0.130161,1747670.0,130030831.387,,,
ReddCoin,RDD,0.00450888,1921990.0,129872610.744,,,
Byteball Bytes,GBYTE,195.767,251939.0,126313185.637,,,
Neblio,NEBL,9.75128,11251000.0,126234760.898,,,
Nucleus Vision,NCASH,0.0311929,15980700.0,124270562.048,,,
Power Ledger,POWR,0.341091,11386300.0,124134252.798,,,
Enigma,ENG,1.65588,6418630.0,123919718.985,,,
MaidSafeCoin,MAID,0.268241,846969.0,121393111.547,,,
ChainLink,LINK,0.346109,7160640.0,121138150.0,,,
Emercoin,EMC,2.91548,826944.0,121059411.402,,,
Mithril,MITH,0.391692,96935300.0,117524698.139,,,
Dentacoin,DCN,0.000348596,154158.0,113372696.418,,,
Dent,DENT,0.0102985,671339.0,109316115.759,,,
TenX,PAY,1.04289,5621780.0,109150233.586,,,
Bancor,BNT,2.53432,7072330.0,106002967.568,,,
Cindicator,CND,0.0716482,892844.0,103601619.939,,,
Nuls,NULS,2.55576,13325800.0,102230400.0,,,
XPA,XPA,0.0999528,2043360.0,99952800.0,,,
Metal,MTL,4.47132,24070300.0,99900306.847,,,
Matrix AI Net...,MAN,0.66186,856592.0,99279000.0,,,
Storj,STORJ,0.740455,6876720.0,98795573.1154,,,
Enjin Coin,ENJ,0.129346,12357900.0,97810479.6404,,,
Particl,PART,10.7923,59821.6,96235531.8198,,,
Polymath,POLY,0.394115,574011.0,94587501.4712,,,
Iconomi,ICN,0.939159,1422090.0,93667667.9573,,,
Nexus,NXS,1.60675,640528.0,90604084.5845,,,
Credits,CS,0.66063,2690880.0,90176525.312,,,
Genesis Vision,GVT,23.9172,8670030.0,89134164.1407,,,
MinexCoin,MNX,25.1472,120772.0,89042697.5602,,,
Aragon,ANT,3.36957,269337.0,88758284.6976,,,
Genaro Network,GNX,0.369778,4165340.0,88139824.7408,,,
Cube,AUTO,0.0138429,3430570.0,86863366.926,,,
BitcoinDark,BTCD,67.1997,163483.0,86611152.1114,,,
Pillar,PLR,0.379117,35419.5,86205443.2216,,,
Achain,ACT,0.18516,5150710.0,85938874.3662,,,
POA Network,POA,0.41877,8172580.0,85316582.4466,,,
Decentraland,MANA,0.0811841,5387160.0,85254793.3154,,,
Blocknet,BLOCK,16.7282,60258.7,84869228.7646,,,
Vertcoin,VTC,1.9079,1133460.0,83045878.7625,,,
Civic,CVC,0.240297,4978840.0,82349773.7299,,,
Bitcore,BTX,6.349,2149530.0,82275478.0557,,,
iExec RLC,RLC,1.00319,526117.0,80326219.0692,,,
Theta Token,THETA,0.134937,7186600.0,79354254.5449,,,
GameCredits,GAME,1.20704,446242.0,77679484.0781,,,
WAX,WAX,0.156547,5079690.0,77170553.9587,,,
SingularityNET,AGI,0.146432,414790.0,76395044.5166,,,
Dynamic Tradi...,DTR,0.0641131,62122.7,76245154.7866,,,
Quantstamp,QSP,0.123266,3798670.0,76093848.5801,,,
Raiden Networ...,RDN,1.51043,5583970.0,75776666.0025,,,
Time New Bank,TNB,0.0334806,2861340.0,75720367.1922,,,
Skycoin,SKY,9.65219,377097.0,74628513.0763,,,
Gnosis,GNO,67.4533,602879.0,74508240.647,,,
Monaco,MCO,5.63806,8913550.0,74453639.3405,,,
Santiment Net...,SAN,1.18732,1034640.0,74397911.6446,,,
SmartCash,SMART,0.0875467,99103.8,72884123.8522,,,
Po.et,POE,0.0322581,3550540.0,72155368.6934,,,
Oyster,PRL,0.997464,726786.0,71086193.2956,,,
Ubiq,UBQ,1.68521,321982.0,67684758.6057,,,
SIRIN LABS Token,SRN,0.293774,8977970.0,67350048.2114,,,
Ignis,IGNIS,0.0876625,892934.0,66723781.5169,,,
NavCoin,NAV,1.05769,487104.0,66232564.7334,,,
Telcoin,TEL,0.00220586,1363140.0,62400184.0485,,,
Gifto,GTO,0.230688,35681500.0,61552319.5012,,,
Pura,PURA,0.355164,77549.7,61528341.0091,,,
Fusion,FSN,2.19652,368045.0,60729824.264,,,
DEW,DEW,0.586729,69192.1,60576573.3148,,,
ZenCash,ZEN,17.1673,1000970.0,60254004.1313,,,
CyberMiles,CMT,0.0995796,10275300.0,59762679.7379,,,
Arcblock,ABT,0.632269,19885200.0,58852061.5731,,,
Bibox Token,BIX,0.541261,1356700.0,57329318.3476,,,
ETHLend,LEND,0.052758,4351230.0,57302198.6861,,,
Pundi X [OLD],PXS,1.4241,171055.0,56414902.3776,,,
High Performa...,HPB,2.52617,2966800.0,56122908.422,,,
Bluzelle,BLZ,0.339347,4740850.0,55992255.0,,,
PayPie,PPP,0.675544,57475.2,55732380.0,,,
Edgeless,EDG,0.679151,550332.0,55721824.6538,,,
BLOCKv,VEE,0.0362097,216393.0,55452762.8602,,,
BridgeCoin,BCO,2.04072,29946.2,55099440.0,,,
DigitalNote,XDN,0.00794714,2645920.0,54818912.2071,,,
XTRABYTES,XBY,0.125447,87164.8,53942210.0,,,
Asch,XAS,0.575934,1054490.0,53766509.2042,,,
SophiaTX,SPHTX,0.278384,145943.0,53386752.2421,,,
AdEx,ADX,0.711686,7205580.0,52259601.8719,,,
Envion,EVN,0.484323,90142.2,52058567.4825,,,
THEKEY,TKY,0.0143064,587532.0,51999885.6716,,,
Experience Po...,XP,0.000233646,80384.5,51740878.7951,,,
MediBloc,MED,0.0168127,863166.0,49872925.9581,,,
BOScoin,BOS,0.113454,644650.0,49252763.8795,,,
SaluS,SLS,47.409,2561090.0,47897472.6885,,,
Ripio Credit ...,RCN,0.0978616,6462820.0,47857555.7239,,,
CRYPTO20,C20,1.20049,1739190.0,47457056.3053,,,
OST,OST,0.164159,2318240.0,47362457.4935,,,
Scry.info,DDD,0.157163,132923.0,47157852.0045,,,
MediShares,MDS,0.0975258,4737370.0,47154880.6651,,,
ION,ION,2.29381,339950.0,47061545.7804,,,
Loom Network,LOOM,0.116003,331494.0,45988630.2699,,,
Eidoo,EDO,1.56509,5250420.0,45796820.431,,,
SONM,SNM,0.124826,670271.0,44887429.6,,,
Peercoin,PPC,1.79227,344332.0,44231161.4696,,,
Feathercoin,FTC,0.224775,228967.0,44054218.683,,,
SmartMesh,SMT,0.0311495,4152860.0,44036568.1551,,,
Red Pulse,RPX,0.0806068,1788530.0,43797583.8698,,,
Ormeus Coin,ORME,2.52958,12238300.0,43077030.0269,,,
IoT Chain,ITC,0.885789,5687250.0,43051886.7995,,,
Ambrosus,AMB,0.297246,618112.0,42979088.9549,,,
Streamr DATAcoin,DATA,0.0633904,169552.0,42925095.5043,,,
Quantum Resis...,QRL,0.814525,324830.0,42355300.0,,,
QLINK,QLC,0.176288,31613200.0,42309120.0,,,
Modum,MOD,2.30739,781096.0,42147247.218,,,
Ravencoin,RVN,0.0585454,1525930.0,42043802.1652,,,
AirSwap,AST,0.279942,2767900.0,41991300.0,,,
BitBay,BAY,0.0414715,815864.0,41889403.5854,,,
VIBE,VIBE,0.204568,1100490.0,40895988.0372,,,
Jibrel Network,JNT,0.270343,820367.0,40551450.0,,,
DATA,DTA,0.00952071,6169110.0,40504306.6619,,,
SpankChain,SPANK,0.134517,137382.0,40360936.1546,,,
SingularDTV,SNGLS,0.0670556,753157.0,40233360.0,,,
WePower,WPR,0.0991616,4631640.0,39905074.6866,,,
AppCoins,APPC,0.397964,2156440.0,39818014.1591,,,
Wings,WINGS,0.441863,1959790.0,39638793.1444,,,
UTRUST,UTK,0.138022,1498910.0,39542723.7326,,,
Einsteinium,EMC2,0.182359,2350320.0,39516062.8506,,,
Trinity Netwo...,TNC,0.118113,1029740.0,39370999.9606,,,
district0x,DNT,0.0634168,4054100.0,38050080.0,,,
TaaS,TAAS,4.64037,290978.0,37800457.6367,,,
Crypterium,CRPT,0.479199,367178.0,37368693.7118,,,
NAGA,NGC,0.645289,73435.2,37215325.3157,,,
CasinoCoin,CSC,0.0010269,10247.9,36940761.5116,,,
Melon,MLN,61.528,369586.0,36879883.2,,,
Bread,BRD,0.494655,807574.0,36796593.8501,,,
Gulden,NLG,0.093204,129208.0,36777161.3112,,,
DeepBrain Chain,DBC,0.0403621,2485980.0,36325890.0,,,
Rock,RKT,0.135719,103664.0,35993447.8194,,,
OriginTrail,TRAC,0.14124,622297.0,35946654.2148,,,
Synereo,AMP,0.343815,7979060.0,34631991.2317,,,
Tierion,TNT,0.080543,5886850.0,34511166.8893,,,
WaBi,WABI,0.757672,808729.0,34283167.516,,,
Etherparty,FUEL,0.0704277,1332480.0,34194004.2631,,,
INS Ecosystem,INS,1.20078,7611750.0,33631420.7439,,,
Wagerr,WGR,0.180092,19304.3,32956836.0,,,
LBRY Credits,LBC,0.209781,415448.0,32873420.9196,,,
Bottos,BTO,0.0922119,228499.0,32773911.6578,,,
Viacoin,VIA,1.40893,599202.0,32413818.9237,,,
MobileGo,MGO,0.32913,173714.0,32264244.287,,,
Universa,UTNP,0.0188447,11260.6,32242256.6017,,,
Counterparty,XCP,12.2274,166430.0,31998257.9151,,,
BlockMason Cr...,BCPT,0.453527,3812510.0,31809811.1304,,,
indaHash,IDH,0.079439,162445.0,31770536.4421,,,
IHT Real Esta...,IHT,0.100254,6399400.0,31310292.0081,,,
Soarcoin,SOAR,0.0288484,88252.7,31184070.9831,,,
SpaceChain,SPC,0.060446,21521.6,31129188.6982,,,
HTMLCOIN,HTML,0.000471035,77815.7,30982825.5368,,,
Metaverse ETP,ETP,0.807421,1604720.0,30700402.83,,,
Triggers,TRIG,0.953395,4129920.0,30609297.0704,,,
Burst,BURST,0.0169431,255032.0,30503337.5704,,,
Bitcoin Atom,BCA,1.68222,11014.6,30141218.9055,,,
Ink,INK,0.0648868,3609920.0,30101669.5782,,,
Delphy,DPY,0.801991,975056.0,30041249.5326,,,
Unobtanium,UNO,147.552,28333.9,29275975.5086,,,
Aeon,AEON,1.84866,13060.4,28931435.2029,,,
Centra,CTR,0.423955,4254800.0,28828940.0,,,
Game.com,GTC,0.0508817,6435060.0,28506485.7975,,,
CloakCoin,CLOAK,5.49832,222724.0,28095133.2597,,,
Presearch,PRE,0.178531,16236.5,27672305.0,,,
Blox,CDT,0.0419837,577519.0,27580059.7996,,,
bitCNY,BITCNY,0.168175,4370240.0,26769423.8,,,
Havven,HAV,0.440318,416250.0,26540487.5742,,,
Groestlcoin,GRS,0.368588,267779.0,25695400.6351,,,
KickCoin,KICK,0.0574354,2492870.0,25546767.4178,,,
Humaniq,HMQ,0.154015,83978.0,25083336.3256,,,
Mobius,MOBI,0.0658774,116323.0,24813216.9486,,,
TomoChain,TOMO,0.448641,147656.0,24675255.0,,,
Nimiq Exchang...,NET,2.34785,182878.0,24652425.0,,,
Elastic,XEL,0.268499,119507.0,24371044.7373,,,
SunContract,SNC,0.211181,7742080.0,24312253.2044,,,
Unikoin Gold,UKG,0.167992,853100.0,23690630.2078,,,
Monetha,MTH,0.108973,937887.0,23658330.1112,,,
Viberate,VIB,0.139299,4337750.0,23223901.4803,,,
Namecoin,NMC,1.55488,272716.0,22913333.632,,,
Crown,CRW,1.29131,102160.0,22901967.6932,,,
CPChain,CPC,0.100752,3088490.0,22842075.5476,,,
LEOcoin,LEO,0.226232,19708.4,22676185.5984,,,
Fortuna,FOTA,0.0566571,572305.0,22646869.8916,,,
UpToken,UP,0.165941,1179870.0,22646258.0106,,,
PotCoin,POT,0.10183,211318.0,22366068.7845,,,
Flash,FLASH,0.0246468,18015.0,22182120.0,,,
Decision Token,HST,0.688757,82264.7,22058130.5909,,,
Lunyr,LUN,9.59671,2423160.0,22051829.6173,,,
Hive Project,HVN,0.0585825,36725.7,21968437.5,,,
Odyssey,OCN,0.0109427,22880600.0,21885400.0,,,
Ethereum Movi...,EMV,3.31277,6446.95,21753854.1248,,,
ECC,ECC,0.000862621,25931.0,21565525.0,,,
TokenCard,TKN,0.865625,206314.0,21543621.4203,,,
DeepOnion,ONION,1.78312,50604.9,21315180.0117,,,
Shift,SHIFT,1.79021,75138.1,21239879.5911,,,
Pepe Cash,PEPECASH,0.029711,57146.5,20853675.7914,,,
Everex,EVX,1.26265,2752400.0,20833725.0,,,
Bean Cash,BITB,0.0084514,502509.0,20553314.6188,,,
Cofound.it,CFI,0.0631919,375371.0,20537367.5,,,
DECENT,DCT,0.397342,191297.0,20386064.0154,,,
Spectre.ai Di...,SXDT,0.248128,30784.2,20364738.0292,,,
YOYOW,YOYOW,0.0813199,3402920.0,20329974.9275,,,
WhiteCoin,XWC,0.0809019,47099.6,20130388.99,,,
LinkEye,LET,0.0334299,4073470.0,20057940.0,,,
Blockport,BPT,0.385625,179428.0,20045147.4614,,,
Refereum,RFR,0.00855162,507643.0,19973330.486,,,
Medicalchain,MTN,0.106187,7568660.0,19644595.0,,,
Safe Exchange...,SAFEX,0.0127178,21840.9,19625569.5981,,,
adToken,ADT,0.0326985,570563.0,19619100.0,,,
Steem Dollars,SBD,1.75366,1320380.0,19528255.3978,,,
Zeepin,ZPT,0.0663802,213877.0,19504346.6692,,,
I/O Coin,IOC,1.17051,16219.8,19450282.119,,,
Dai,DAI,1.00715,790032.0,19059486.6793,,,
Datum,DAT,0.0228891,1625800.0,19035389.1528,,,
Internet Node...,INT,0.126518,1446690.0,18977700.0,,,
Bankex,BKX,0.273694,895647.0,18901382.4849,,,
Electrify.Asia,ELEC,0.0695257,790273.0,18900356.6152,,,
Republic Prot...,REN,0.0414348,607525.0,18894363.0775,,,
Peerplays,PPY,4.74553,3463.84,18800039.1786,,,
Numeraire,NMR,13.8495,152394.0,18764820.8839,,,
BlackCoin,BLK,0.244499,554767.0,18764691.6218,,,
Mooncoin,MOON,8.36495e-05,5974.81,18723143.4469,,,
U.CASH,UCASH,0.0101427,5820.67,18710020.0229,,,
Linda,LINDA,0.00212141,278959.0,18593432.9356,,,
E-Dinar Coin,EDR,0.0209127,28813.7,18533085.4347,,,
STK,STK,0.0528704,2426740.0,18072930.7327,,,
NoLimitCoin,NLC2,0.0864699,85611.9,17778499.3624,,,
SIBCoin,SIB,1.06807,99543.8,17707914.666,,,
Mercury,MER,0.176526,1372360.0,17652600.0,,,
ATMChain,ATM,0.00374326,8682.12,17444660.1503,,,
Alphacat,ACAT,0.00621445,165676.0,17340975.8066,,,
Uquid Coin,UQC,1.73407,74018.9,17340700.0,,,
Storiqa,STQ,0.00222714,72622.9,17299408.4933,,,
Moeda Loyalty...,MDA,0.873073,653509.0,17137452.1328,,,
SwissBorg,CHSB,0.0296496,275178.0,17072866.2614,,,
WeTrust,TRST,0.185266,186838.0,17071798.735,,,
Cappasity,CAPP,0.0449973,101264.0,16961981.7027,,,
Lykke,LKK,0.052979,64257.1,16916191.0487,,,
Diamond,DMD,6.24084,91894.8,16909921.5209,,,
Zap,ZAP,0.151146,2754.92,16873244.6696,,,
VeriCoin,VRC,0.539201,487178.0,16657236.9691,,,
Mothership,MSP,0.118875,107833.0,16642500.0,,,
GridCoin,GRC,0.0423498,39424.5,16529667.0334,,,
Dimecoin,DIME,3.05823e-05,51243.0,16486818.2488,,,
Aeron,ARN,1.24086,618522.0,16131180.0,,,
All Sports,SOC,0.0329704,3854520.0,15994626.7352,,,
BitClave,CAT,0.0318736,579197.0,15981244.7308,,,
RevolutionVR,RVR,0.0759359,684656.0,15946539.0,,,
Primecoin,XPM,0.689156,138880.0,15890601.0454,,,
Zeusshield,ZSC,0.0137222,42324.1,15824039.8715,,,
MUSE,MUSE,1.07966,854.955,15743392.489,,,
SwftCoin,SWFTC,0.00890095,4796920.0,15576662.5,,,
Agrello,DLT,0.181105,687778.0,15571203.7947,,,
MonetaryUnit,MUE,0.121492,526696.0,15513336.4356,,,
Bloom,BLT,0.392624,133570.0,15508282.3271,,,
Banyan Network,BBN,0.112269,2259870.0,15317630.5875,,,
ZClassic,ZCL,4.21683,381464.0,15238147.7295,,,
Selfkey,KEY,0.00788937,131559.0,15086691.3975,,,
YEE,YEE,0.0118396,2433600.0,14919079.96,,,
Grid+,GRID,0.379374,1365.74,14885304.5366,,,
Pascal Coin,PASC,0.773022,77163.1,14767580.3814,,,
Matchpool,GUP,0.196626,3297330.0,14746950.0,,,
PRIZM,PZM,0.932055,11827.3,14744168.8549,,,
QunQun,QUN,0.0256176,3461660.0,14741694.2469,,,
FirstBlood,1ST,0.170361,140927.0,14575809.5568,,,
Lympo,LYM,0.0265546,95355.7,14526717.0974,,,
carVertical,CV,0.00267226,211755.0,14471490.9032,,,
Trade Token,TIO,0.170749,207935.0,14391670.9798,,,
SHIELD,XSH,0.0297023,53493.9,14308412.9477,,,
Datawallet,DXT,0.0366167,244607.0,14288650.1584,,,
ICOS,ICOS,24.6626,5672.64,14238159.4277,,,
Propy,PRO,0.801112,4958170.0,13964816.4638,,,
DADI,DADI,0.181217,2204270.0,13890704.8193,,,
bitUSD,BITUSD,1.08839,606466.0,13868265.38,,,
Omni,OMNI,24.4566,38793.1,13715068.2156,,,
ShipChain,SHIP,0.0976331,45454.6,13707261.3057,,,
COSS,COSS,0.209096,1554050.0,13601108.3217,,,
OAX,OAX,0.540238,1159570.0,13510946.9746,,,
Energo,TSL,0.0231869,454292.0,13495448.8809,,,
True Chain,TRUE,0.538755,15900600.0,13468875.0,,,
LATOKEN,LA,0.172479,650462.0,13425662.5625,,,
Electra,ECA,0.000555231,272580.0,13290918.7198,,,
EncrypGen,DNA,0.214391,116683.0,13279004.8936,,,
Matryx,MTX,0.568643,4873440.0,13206337.3877,,,
Expanse,EXP,1.6554,161910.0,13088248.8171,,,
Phore,PHR,1.80764,133841.0,13083616.2439,,,
SolarCoin,SLR,0.311115,62788.7,13048378.0086,,,
InsurePal,IPL,0.0649162,11926.1,13048156.2,,,
Lamden,TAU,0.0912425,43494.0,12976118.5794,,,
Radium,RADS,3.66663,157044.0,12716213.5283,,,
Paragon,PRG,0.193631,64332.5,12573739.251,,,
Universal Cur...,UNIT,0.938482,72038.2,12530275.9212,,,
Hi Mutual Soc...,HMC,0.0309429,266079.0,12504025.89,,,
BitDegree,BDG,0.0352971,17808.4,12490556.4802,,,
FairCoin,FAIR,0.234625,23067.2,12480602.7086,,,
ERA,ERA,0.0407452,653.256,12478726.7944,,,
CanYaCoin,CAN,0.305712,142485.0,12332236.3876,,,
FirstCoin,FRST,0.393976,55793.3,12295016.9754,,,
Swarm,SWM,0.240285,1136.53,12281772.5661,,,
OracleChain,OCT,0.406539,12651.3,12196170.0,,,
HempCoin,THC,0.0527671,57079.3,12161695.7643,,,
Bodhi,BOT,0.303842,1043620.0,12153680.0,,,
Blackmoon,BMC,0.568038,721886.0,12065117.091,,,
Xaurum,XAUR,0.0946235,83409.0,12029848.268,,,
Incent,INCNT,0.260703,60215.4,11996666.1912,,,
Zoin,ZOI,0.68873,11873.0,11972360.1766,,,
Databits,DTB,0.524274,32304.2,11926084.5535,,,
Covesting,COV,0.677832,59616.8,11862060.0,,,
Qbao,QBT,0.180769,1781160.0,11813507.7689,,,
Exchange Union,XUC,5.85864,439874.0,11717280.0,,,
Blocktix,TIX,0.29045,503643.0,11618000.0,,,
FlorinCoin,FLO,0.0784076,37057.7,11216468.8115,,,
MyBit Token,MYB,3.99129,78532.3,11173521.3596,,,
iXledger,IXT,0.311857,182378.0,11157882.9007,,,
Energycoin,ENRG,0.0908415,12415.4,11059521.1477,,,
ColossusXT,COLX,0.00102503,125955.0,10993179.139,,,
Profile Utili...,PUT,0.311714,1455100.0,10979737.297,,,
DomRaider,DRT,0.0184444,109058.0,10909862.6,,,
Spectrecoin,XSPEC,0.524147,44769.5,10894533.8176,,,
ProChain,PRA,0.218736,2292060.0,10841157.5637,,,
ALQO,ALQO,0.323979,68089.7,10800939.1048,,,
LoMoCoin,LMC,0.0471515,21512.7,10752443.0842,,,
DecentBet,DBET,0.0882604,24410.1,10620678.0743,,,
BitSend,BSD,0.56664,85926.1,10553811.66,,,
Target Coin,TGT,0.011059,587.626,10532922.1756,,,
Rise,RISE,0.0859978,2368.65,10527848.1313,,,
Clams,CLAM,3.58301,20731.4,10521151.5616,,,
Hackspace Cap...,HAC,0.0323845,112068.0,10502574.2198,,,
ALIS,ALIS,0.271333,25166.5,10456806.7299,,,
Rubycoin,RBY,0.40949,2041.23,10422592.7053,,,
Snovio,SNOV,0.0257079,152919.0,10411411.9427,,,
Swarm City,SWT,1.27625,89665.8,10403044.6016,,,
Tao,XTO,0.316287,1930.51,10389764.3207,,,
ATN,ATN,0.479643,246160.0,10386213.2259,,,
Auroracoin,AUR,1.19588,23309.3,10354095.4299,,,
Divi,DIVX,2.0091,25123.9,10333216.4111,,,
Boolberry,BBR,0.913787,25943.1,10310934.3597,,,
Cashaa,CAS,0.0311525,17614.0,10286130.4518,,,
Restart Energ...,MWAT,0.0247855,129238.0,10285982.5,,,
BitConnect,BCC,1.09691,11706.0,10274623.4816,,,
EchoLink,EKO,0.0408374,3547600.0,10205093.1503,,,
ToaCoin,TOA,0.00422389,16115.4,10179022.7493,,,
Everus,EVR,0.171478,1097760.0,10176967.0943,,,
Olympus Labs,MOT,0.256759,207469.0,10077156.1631,,,
Neumark,NEU,0.350547,116146.0,10068599.5063,,,
Waves Communi...,WCT,1.0083,25309.4,10052344.6551,,,
Rivetz,RVT,0.380876,15251.6,9995888.06253,,,
Musicoin,MUSIC,0.0142284,108599.0,9928823.27292,,,
NewYorkCoin,NYC,7.40517e-05,10085.1,9924748.63945,,,
TE-FOOD,TFD,0.024544,202009.0,9867788.45289,,,
Mintcoin,MINT,0.000394963,25170.2,9853244.9705,,,
Debitum Network,DEB,0.0589611,64801.4,9784430.53203,,,
TransferCoin,TX,1.5261,169762.0,9760241.2245,,,
PoSW Coin,POSW,0.220985,11323.5,9745438.5,,,
CoinFi,COFI,0.0570768,38949.2,9729914.80504,,,
DubaiCoin,DBIX,4.35426,78918.2,9722631.12944,,,
Bismuth,BIS,1.12414,23425.3,9649819.65741,,,
Russian Miner...,RMC,6374.71,7209.79,9606687.97,,,
bitqy,BQ,0.00306513,647.305,9541694.59371,,,
Rialto,XRL,0.129199,926.341,9512824.51828,,,
Measurable Da...,MDT,0.0602816,626464.0,9502495.77144,,,
Myriad,XMY,0.00607823,45504.2,9499544.1024,,,
ATBCoin,ATB,0.230371,1963230.0,9483913.40205,,,
Karma,KRM,0.00933158,23441.5,9382101.29543,,,
Quantum,QAU,0.121991,4766.07,9208796.41149,,,
Oxycoin,OXY,0.0950963,27939.6,9208627.02078,,,
EarthCoin,EAC,0.000775399,14139.0,9174515.1955,,,
AICHAIN,AIT,0.0171414,1444.13,9171798.69351,,,
NVO,NVST,0.611268,14678.3,9169020.0,,,
NeosCoin,NEOS,2.44626,297591.0,9157710.97716,,,
FidentiaX,FDX,0.0871384,22569.0,9149532.0,,,
GoByte,GBX,8.32583,96421.3,9147323.00303,,,
Open Trading ...,OTN,2.54165,58154.3,9130570.87373,,,
Stox,STX,0.216373,568078.0,9113968.73121,,,
Hacken,HKN,2.22243,25018.2,9051895.04625,,,
