Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Revain,R,1.04126,6705970.0,192060407.0,,,
Nebulas,NAS,5.18046,7262150.0,183906330.0,,,
Loopring,LRC,0.314759,1839210.0,180065453.798,,,
FunFair,FUN,0.0383827,728085.0,176755200.253,,,
aelf,ELF,0.65013,28162800.0,162532500.0,,,
GXChain,GXS,2.65552,5890190.0,159331200.0,,,
ZCoin,XZC,36.6177,1017920.0,158257398.203,,,
IOStoken,IOST,0.0185485,17822500.0,155807400.0,,,
ReddCoin,RDD,0.00532126,2353450.0,153114742.882,,,
Kin,KIN,0.000201582,154253.0,152415658.537,,,
SALT,SALT,2.68833,5148600.0,149915323.164,,,
Kyber Network,KNC,1.11324,4338050.0,149321883.53,,,
ChainLink,LINK,0.422449,10312100.0,147857150.0,,,
Emercoin,EMC,3.54834,901980.0,147201051.102,,,
Dentacoin,DCN,0.000446928,202874.0,145352879.737,,,
SmartCash,SMART,0.174379,166810.0,139300946.372,,,
Power Ledger,POWR,0.380512,7567290.0,138480853.498,,,
Particl,PART,15.5512,212983.0,138392160.731,,,
Polymath,POLY,0.567777,1033920.0,136266338.056,,,
Nxt,NXT,0.134922,2041730.0,134787070.108,,,
MaidSafeCoin,MAID,0.294913,903683.0,133463589.48,,,
Bancor,BNT,3.25159,4672660.0,130712313.797,,,
Byteball Bytes,GBYTE,201.513,363462.0,130020631.554,,,
Neblio,NEBL,9.88811,11667300.0,127664998.596,,,
TenX,PAY,1.17212,4653260.0,122675614.677,,,
Nucleus Vision,NCASH,0.0306049,19843400.0,121075986.012,,,
Dent,DENT,0.0112403,626847.0,119313097.632,,,
Iconomi,ICN,1.1953,1182520.0,119214066.531,,,
Nexus,NXS,2.11928,3179800.0,119018302.334,,,
SIRIN LABS Token,SRN,0.51528,18136700.0,118132077.183,,,
Request Network,REQ,0.178044,3402410.0,117991004.322,,,
Cindicator,CND,0.0808413,12996200.0,116894627.332,,,
Bitcore,BTX,9.04439,2089290.0,111526801.876,,,
Pillar,PLR,0.481684,77359.1,109527620.003,,,
Blocknet,BLOCK,21.6291,333214.0,109386764.36,,,
Enigma,ENG,1.45523,6590520.0,108903841.255,,,
Storj,STORJ,0.79024,7390890.0,105438161.264,,,
Decentraland,MANA,0.0991312,16546400.0,104101787.999,,,
Substratum,SUB,0.457928,5138400.0,103533605.003,,,
SingularityNET,AGI,0.19717,348616.0,102865568.505,,,
MinexCoin,MNX,28.7341,226657.0,99927138.7661,,,
BitcoinDark,BTCD,77.4297,118514.0,99796212.2545,,,
Vertcoin,VTC,2.20231,673329.0,95503283.2655,,,
Genesis Vision,GVT,25.5682,15929500.0,95287079.4066,,,
Gnosis,GNO,85.2769,328451.0,94196010.971,,,
Enjin Coin,ENJ,0.123023,8138870.0,93029074.2412,,,
Achain,ACT,0.20146,5198700.0,92990052.4357,,,
Civic,CVC,0.267824,5457110.0,91783275.694,,,
Quantstamp,QSP,0.143824,4558390.0,88784593.3038,,,
Raiden Networ...,RDN,1.75134,8719510.0,87862864.3742,,,
Storm,STORM,0.0213667,13396000.0,87365296.1878,,,
Theta Token,THETA,0.146993,8137580.0,86444192.0179,,,
iExec RLC,RLC,1.07791,1398350.0,86309108.74,,,
Aragon,ANT,3.17695,444812.0,84842605.9718,,,
GameCredits,GAME,1.30983,610322.0,84294570.7102,,,
Monaco,MCO,6.37355,12709500.0,84166183.5842,,,
Dynamic Tradi...,DTR,0.0700576,29668.2,83314526.2977,,,
Metal,MTL,3.63547,11780100.0,80861811.179,,,
Ignis,IGNIS,0.103892,2056860.0,79076767.2534,,,
Santiment Net...,SAN,1.24145,4336850.0,77789717.5245,,,
Skycoin,SKY,9.95364,136254.0,76941677.0146,,,
Genaro Network,GNX,0.321583,5367140.0,75887531.8838,,,
Ubiq,UBQ,1.89087,1039020.0,75650817.8745,,,
SaluS,SLS,73.5793,3401740.0,74333322.1048,,,
PayPie,PPP,0.900414,100700.0,74284155.0,,,
ZenCash,ZEN,20.6817,1426550.0,70947279.2437,,,
WAX,WAX,0.142229,3497260.0,70112430.8929,,,
NavCoin,NAV,1.10343,438506.0,69047134.9349,,,
Po.et,POE,0.0305179,1279650.0,68262865.0245,,,
Arcblock,ABT,0.728128,18806900.0,67189261.7695,,,
XPA,XPA,0.0660304,1850.72,66030400.0,,,
Cube,AUTO,0.0103601,644760.0,65009005.894,,,
High Performa...,HPB,2.8895,3753200.0,64194865.7,,,
DigitalNote,XDN,0.00925863,2421160.0,63859912.5502,,,
Asch,XAS,0.680185,1522100.0,63498895.8162,,,
Einsteinium,EMC2,0.289325,21581800.0,62677660.4038,,,
POA Network,POA,0.307533,2420070.0,62594047.1308,,,
Credits,CS,0.456734,984476.0,62297827.3563,,,
Envion,EVN,0.579959,169434.0,62052866.0582,,,
Time New Bank,TNB,0.0268994,2351680.0,60836199.0302,,,
Oyster,PRL,0.852533,694677.0,60757406.4116,,,
Pura,PURA,0.349649,123332.0,60528122.6262,,,
BridgeCoin,BCO,2.19911,29890.9,59375970.0,,,
Nuls,NULS,2.51531,9912100.0,59272984.098,,,
DEW,DEW,0.563651,64560.0,58193895.5216,,,
AdEx,ADX,0.764313,8698080.0,56124039.3734,,,
SophiaTX,SPHTX,0.291726,204219.0,55945395.1106,,,
MediBloc,MED,0.0188547,725833.0,55930282.2903,,,
BLOCKv,VEE,0.0373916,502659.0,55899365.4544,,,
Fusion,FSN,2.01969,295317.0,55719611.658,,,
Edgeless,EDG,0.678273,519892.0,55649773.7613,,,
Experience Po...,XP,0.000251261,533731.0,55267414.306,,,
MediShares,MDS,0.113223,6061240.0,54744662.9871,,,
Bluzelle,BLZ,0.331145,3841250.0,54638925.0,,,
ETHLend,LEND,0.0500885,2612540.0,54118276.3026,,,
Feathercoin,FTC,0.2758,238541.0,53735625.384,,,
ION,ION,2.61648,489612.0,53425141.1063,,,
Streamr DATAcoin,DATA,0.0760921,298588.0,51526108.9947,,,
SONM,SNM,0.14242,1092790.0,51214232.0,,,
CRYPTO20,C20,1.29514,2150750.0,51204756.9392,,,
SpankChain,SPANK,0.170214,92256.6,51071584.9046,,,
Bibox Token,BIX,0.479845,3458100.0,50565138.1031,,,
Telcoin,TEL,0.00178652,527455.0,49826537.645,,,
Simple Token,OST,0.172592,3890230.0,49795510.8384,,,
Jibrel Network,JNT,0.331931,1247850.0,49789650.0,,,
Ripio Credit ...,RCN,0.0990715,8928640.0,48419512.2767,,,
CyberMiles,CMT,0.0805661,3527890.0,48351730.9974,,,
BitBay,BAY,0.0472181,219328.0,47693911.4196,,,
Peercoin,PPC,1.89939,462025.0,46835401.2927,,,
Wagerr,WGR,0.250414,94708.5,45825762.0,,,
SmartMesh,SMT,0.0320149,4678180.0,45259998.5819,,,
Quantum Resis...,QRL,0.862246,395671.0,44836792.0,,,
VIBE,VIBE,0.22384,878803.0,44748728.8444,,,
Ambrosus,AMB,0.306123,374290.0,44262623.0399,,,
Wings,WINGS,0.492572,2357670.0,44187813.0025,,,
XTRABYTES,XBY,0.102659,85810.5,44143370.0,,,
OriginTrail,TRAC,0.172904,197707.0,44005383.0385,,,
Red Pulse,RPX,0.0809638,2256010.0,43991559.2843,,,
SpaceChain,SPC,0.0827203,55883.5,42600268.4689,,,
Eidoo,EDO,1.41598,760423.0,41433643.9399,,,
Ink,INK,0.0887323,15116000.0,41163848.0478,,,
Universa,UTNP,0.0238632,27467.9,40828637.1095,,,
TaaS,TAAS,5.00902,249566.0,40803480.824,,,
LBRY Credits,LBC,0.263011,607056.0,40626559.326,,,
AirSwap,AST,0.268635,4417980.0,40295250.0,,,
Pundi X,PXS,0.603335,107569.0,39502908.1023,,,
SingularDTV,SNGLS,0.065366,641436.0,39219600.0,,,
IoT Chain,ITC,0.804757,6295180.0,39113305.9705,,,
AppCoins,APPC,0.390725,3637580.0,39093720.9956,,,
Burst,BURST,0.0215107,277419.0,38726569.7231,,,
MobileGo,MGO,0.394077,158693.0,38630925.7615,,,
Gifto,GTO,0.243528,2762900.0,38443653.1296,,,
Melon,MLN,63.8566,333932.0,38275646.04,,,
HTMLCOIN,HTML,0.000574786,101663.0,37781323.0484,,,
INS Ecosystem,INS,1.34263,7809500.0,37604352.532,,,
UTRUST,UTK,0.131346,2180370.0,37549887.0657,,,
WePower,WPR,0.0951025,4000690.0,37441863.559,,,
BlockMason Cr...,BCPT,0.533973,6356530.0,37178230.0451,,,
CloakCoin,CLOAK,7.23624,384530.0,36949449.1969,,,
Delphy,DPY,0.991437,3607510.0,36808993.8735,,,
DeepBrain Chain,DBC,0.0403673,3101970.0,36330570.0,,,
Gulden,NLG,0.0918177,181387.0,36169269.109,,,
KickCoin,KICK,0.0812578,3166550.0,36146453.4414,,,
NAGA,NGC,0.62503,80706.6,36046941.4201,,,
Modum,MOD,1.94076,2061280.0,35450310.312,,,
Bread,BRD,0.475239,481000.0,35352268.6817,,,
Etherparty,FUEL,0.0726997,308859.0,35274785.197,,,
WaBi,WABI,0.775251,568089.0,35078582.6848,,,
DATA,DTA,0.00823667,6189650.0,35041568.0714,,,
Groestlcoin,GRS,0.500513,615361.0,34853582.5675,,,
Mobius,MOBI,0.0919872,271336.0,34647669.0048,,,
Counterparty,XCP,13.2189,479636.0,34594225.9431,,,
Viacoin,VIA,1.4937,4060730.0,34354552.699,,,
Trinity Netwo...,TNC,0.102931,1268080.0,34310333.299,,,
Bottos,BTO,0.0934395,428296.0,33210224.6928,,,
Metaverse ETP,ETP,0.853185,1101430.0,32338860.2064,,,
Crypterium,CRPT,0.428459,32584.4,32297915.0954,,,
Unobtanium,UNO,155.739,53860.3,30892067.4542,,,
Refereum,RFR,0.0131013,948836.0,30599822.1602,,,
Decision Token,HST,0.953102,391582.0,30307728.2845,,,
bitCNY,BITCNY,0.17573,17409600.0,30123636.6,,,
U.CASH,UCASH,0.016306,7455.78,30079326.6579,,,
Tierion,TNT,0.0697882,3562750.0,29902936.5321,,,
CPChain,CPC,0.130628,3041540.0,29615438.3499,,,
Rock,RKT,0.12227,169981.0,29277172.8796,,,
Lunyr,LUN,12.7192,2493620.0,29226852.8765,,,
district0x,DNT,0.0486703,589990.0,29202180.0,,,
Game.com,GTC,0.0524034,2031410.0,28877426.7384,,,
Aeon,AEON,1.84741,52767.1,28831253.275,,,
Centra,CTR,0.418523,3573130.0,28459564.0,,,
Lykke,LKK,0.10222,17585.9,28410516.435,,,
Presearch,PRE,0.182599,34319.6,28302845.0,,,
Humaniq,HMQ,0.172975,436483.0,28171217.7446,,,
adToken,ADT,0.046645,337006.0,27987000.0,,,
Triggers,TRIG,0.857367,3803630.0,27526262.6733,,,
Havven,HAV,0.456619,797084.0,27361747.0182,,,
Hive Project,HVN,0.0728578,69731.1,27321675.0,,,
ECC,ECC,0.00108572,37205.4,27143000.0,,,
Target Coin,TGT,0.0282754,42437.8,26930336.1683,,,
Synereo,AMP,0.265523,482599.0,26745750.499,,,
Mooncoin,MOON,0.000119038,14294.3,26635148.1155,,,
PotCoin,POT,0.120255,154733.0,26403209.6543,,,
Blox,CDT,0.0401682,413094.0,26357289.872,,,
RevolutionVR,RVR,0.124107,3324620.0,26062470.0,,,
TokenCard,TKN,1.03904,149451.0,25830891.1674,,,
Bankex,BKX,0.37259,1147100.0,25731167.2891,,,
Namecoin,NMC,1.74423,208001.0,25703670.972,,,
Pepe Cash,PEPECASH,0.0362334,215287.0,25431644.0517,,,
Soarcoin,SOAR,0.0234427,4350.9,25340705.926,,,
Crown,CRW,1.43345,39931.2,25224977.1286,,,
Bean Cash,BITB,0.0103572,1052110.0,24997091.8428,,,
ZClassic,ZCL,7.01301,574896.0,24771704.5725,,,
Spectre.ai Di...,SXDT,0.301636,17709.8,24756327.8638,,,
Viberate,VIB,0.148606,7170180.0,24742869.3429,,,
LEOcoin,LEO,0.24642,11131.0,24546752.3424,,,
QLINK,QLC,0.101145,504758.0,24274800.0,,,
SIBCoin,SIB,1.468,94399.1,24246069.4068,,,
indaHash,IDH,0.0605331,100739.0,24209381.5318,,,
Cofound.it,CFI,0.0739592,1652460.0,24036740.0,,,
Steem Dollars,SBD,2.22693,1636710.0,23895960.5842,,,
Mercury,MER,0.234652,1386880.0,23465200.0,,,
DECENT,DCT,0.454546,383424.0,23320977.5306,,,
Nimiq,NET,2.19549,180504.0,23052645.0,,,
Monetha,MTH,0.106123,2115020.0,23034821.4954,,,
Grid+,GRID,0.58707,2648.07,23034566.7714,,,
Zeepin,ZPT,0.0774962,721606.0,22770536.2494,,,
Datum,DAT,0.0272927,2718590.0,22689391.6288,,,
Unikoin Gold,UKG,0.161467,223488.0,22678170.026,,,
ATMChain,ATM,0.00485858,715310.0,22642369.7293,,,
Shift,SHIFT,1.89842,159502.0,22448338.4778,,,
Everex,EVX,1.34447,2603030.0,22183755.0,,,
Medicalchain,MTN,0.119495,11597100.0,22106575.0,,,
Blockport,BPT,0.425231,185505.0,22103904.3116,,,
Safe Exchange...,SAFEX,0.0142988,10551.7,22065301.7479,,,
Dai,DAI,0.984873,2327500.0,22018962.7943,,,
SwissBorg,CHSB,0.0379744,203989.0,21866462.0284,,,
Flash,FLASH,0.0242696,16218.4,21842640.0,,,
Diamond,DMD,8.0111,25521.3,21573148.9816,,,
Ormeus Coin,ORME,1.2625,3887790.0,21499517.8682,,,
SunContract,SNC,0.18439,5826810.0,21227934.1813,,,
I/O Coin,IOC,1.2777,20780.5,21202955.524,,,
LinkEye,LET,0.0348381,4909400.0,20902860.0,,,
WhiteCoin,XWC,0.0839162,124142.0,20877978.9113,,,
Swarm,SWM,0.40718,10366.8,20812335.9905,,,
DeepOnion,ONION,1.79318,113979.0,20760364.1562,,,
Numeraire,NMR,16.0611,305649.0,20658692.784,,,
carVertical,CV,0.00384048,1140200.0,20322012.277,,,
Electrify.Asia,ELEC,0.0808849,387689.0,20319783.4669,,,
Lympo,LYM,0.0372433,571484.0,20158008.4684,,,
Internet Node...,INT,0.133828,551318.0,20074200.0,,,
Zap,ZAP,0.185495,67193.5,20058576.6381,,,
Uquid Coin,UQC,1.97987,21065.3,19798700.0,,,
ERC20,ERC20,0.0125313,93065.7,19733553.8482,,,
COSS,COSS,0.300669,671932.0,19557675.1252,,,
IHT Real Esta...,IHT,0.085508,4194400.0,19527909.5795,,,
Zeusshield,ZSC,0.0169117,25636.1,19502078.0265,,,
BlackCoin,BLK,0.253226,146551.0,19428922.7093,,,
Storiqa,STQ,0.00409065,1156090.0,19427595.8274,,,
Paragon,PRG,0.298378,132245.0,19375654.1928,,,
Bloom,BLT,0.488521,608458.0,19294903.2103,,,
Dimecoin,DIME,3.57625e-05,20461.7,19279447.1843,,,
ColossusCoinXT,COLX,0.00175951,12260.1,18870285.3838,,,
YOYOW,YOYOW,0.0752259,963914.0,18806474.9329,,,
VeriCoin,VRC,0.608765,152420.0,18793456.2281,,,
Trade Token,TIO,0.216193,155782.0,18221942.876,,,
STK,STK,0.0531798,2956640.0,18174436.8819,,,
NoLimitCoin,NLC2,0.088098,215135.0,18113242.1436,,,
QunQun,QUN,0.031375,3508660.0,18054800.4885,,,
Cappasity,CAPP,0.0544997,96374.8,17984470.369,,,
Agrello,DLT,0.208855,623204.0,17957117.5204,,,
Odyssey,OCN,0.00889664,54792700.0,17793280.0,,,
Aeron,ARN,1.36307,611062.0,17719910.0,,,
BitConnect,BCC,1.88976,25235.7,17595829.3195,,,
Maecenas,ART,0.58198,2604.03,17546784.3829,,,
Mothership,MSP,0.124759,89345.6,17466260.0,,,
Hi Mutual Soc...,HMC,0.0431814,331253.0,17428013.04,,,
Elastic,XEL,0.194049,1019090.0,17380992.798,,,
Selfkey,KEY,0.00918013,101376.0,17325428.734,,,
SwftCoin,SWFTC,0.0098781,9280880.0,17286675.0,,,
Primecoin,XPM,0.745984,188002.0,17080440.6344,,,
DomRaider,DRT,0.0288738,116254.0,17078852.7,,,
E-Dinar Coin,EDR,0.0192519,62600.1,17061264.5656,,,
GridCoin,GRC,0.0436994,24769.2,17056433.125,,,
Covesting,COV,0.972677,342193.0,17021847.5,,,
WeTrust,TRST,0.181393,197069.0,16714911.4675,,,
Energo,TSL,0.0287032,763414.0,16706095.6108,,,
Moeda Loyalty...,MDA,0.84872,1116930.0,16659429.8234,,,
ATN,ATN,0.752985,111712.0,16359191.1226,,,
Fortuna,FOTA,0.0409515,870879.0,16353693.2264,,,
Blocktix,TIX,0.40442,1145990.0,16176800.0,,,
MonetaryUnit,MUE,0.126871,1992700.0,16095041.4269,,,
DADI,DADI,0.210067,983789.0,16083370.4046,,,
ICOS,ICOS,27.834,12355.3,16012658.2594,,,
Blackmoon,BMC,0.753235,729296.0,15995654.0311,,,
FirstBlood,1ST,0.184636,121948.0,15797155.2956,,,
Qbao,QBT,0.239788,2234880.0,15670482.2226,,,
Matchpool,GUP,0.207898,4756050.0,15592350.0,,,
True Chain,TRUE,0.622728,184943.0,15568200.0,,,
Electra,ECA,0.000655884,25954.3,15544018.6627,,,
Aurora DAO,AURA,0.152242,9143.92,15514604.6598,,,
All Sports,SOC,0.0369299,3760740.0,15452637.3774,,,
NewYorkCoin,NYC,0.00011516,10497.8,15434271.6416,,,
Omni,OMNI,27.3971,34613.1,15362669.2878,,,
LATOKEN,LA,0.195508,1325080.0,15218226.1972,,,
Zoin,ZOI,0.86674,134309.0,15020994.233,,,
eBitcoin,EBTC,0.794077,703541.0,15005773.1227,,,
Expanse,EXP,1.89043,109388.0,14946489.1937,,,
Restart Energ...,MWAT,0.0360105,106257.0,14944357.5,,,
bitUSD,BITUSD,1.11035,1034930.0,14857482.315,,,
Waves Communi...,WCT,1.48963,41335.6,14851010.7791,,,
PoSW Coin,POSW,0.335786,23838.7,14808162.6,,,
PRIZM,PZM,0.951285,11119.3,14757409.6414,,,
SolarCoin,SLR,0.351771,24032.8,14750392.7482,,,
Pascal Coin,PASC,0.782929,27003.6,14693385.1288,,,
Propy,PRO,0.836626,6902210.0,14579705.9377,,,
Mintcoin,MINT,0.000582079,117428.0,14521276.6238,,,
FlorinCoin,FLO,0.101393,85350.2,14476891.4732,,,
Tao,XTO,0.440642,4167.92,14468039.5413,,,
InsurePal,IPL,0.0713903,8682.62,14349450.3,,,
Lamden,TAU,0.100641,153179.0,14312733.1008,,,
Incent,INCNT,0.310253,147793.0,14276788.8203,,,
Neumark,NEU,0.488097,124596.0,14020285.8226,,,
EncrypGen,DNA,0.224274,68806.3,13891344.5543,,,
Snovio,SNOV,0.0340051,589338.0,13771944.3058,,,
ALQO,ALQO,0.436638,120994.0,13709022.6059,,,
Radium,RADS,3.93207,141393.0,13621399.2344,,,
Ethereum Movi...,EMV,2.06993,4884.02,13592538.9534,,,
OAX,OAX,0.535255,346515.0,13386325.8839,,,
EZToken,EZT,1.15206,1250260.0,13248690.0,,,
CanYaCoin,CAN,0.332913,259487.0,13197618.3212,,,
Rivetz,RVT,0.500062,28538.1,13123861.247,,,
KiloCoin,KLC,0.0666783,641.767,13088815.0004,,,
BitClave,CAT,0.0260771,644382.0,13074912.0579,,,
AICHAIN,AIT,0.0241106,20119.9,12852566.9258,,,
HempCoin,THC,0.0551218,124122.0,12704404.0999,,,
iXledger,IXT,0.351304,159426.0,12569250.9533,,,
B2BX,B2B,0.762015,31046.6,12445833.332,,,
Databits,DTB,0.54465,18368.6,12389593.8995,,,
FairCoin,FAIR,0.232722,36343.3,12379374.8474,,,
Bodhi,BOT,0.308761,1033030.0,12350440.0,,,
BitSend,BSD,0.665819,46769.0,12318084.2823,,,
Olympus Labs,MOT,0.331811,667701.0,12303194.3509,,,
Rubycoin,RBY,0.483888,6994.22,12296824.3129,,,
EarthCoin,EAC,0.00102883,31296.5,12150778.1684,,,
Auroracoin,AUR,1.38136,449087.0,11960007.0769,,,
ALIS,ALIS,0.309078,19152.1,11911447.9642,,,
LoMoCoin,LMC,0.0521316,62794.2,11888106.6751,,,
Divi,DIVX,2.27463,53466.8,11698892.0637,,,
Clams,CLAM,4.0041,44442.2,11691185.3914,,,
InvestFeed,IFT,0.060943,6569.07,11663347.9454,,,
Rialto,XRL,0.15908,21118.2,11628837.5819,,,
Swarm City,SWT,1.42607,66823.5,11622554.9766,,,
Chronobank,TIME,16.3664,663242.0,11621990.3067,,,
NVO,NVST,0.765062,6528.44,11475930.0,,,
Stox,STX,0.269151,594053.0,11350988.1066,,,
AirToken,AIR,0.010725,246380.0,11261250.0,,,
Exchange Union,XUC,5.60997,280118.0,11219940.0,,,
DecentBet,DBET,0.0939792,14917.5,11160409.0317,,,
OKCash,OK,0.150373,444526.0,11114361.6511,,,
BitDice,CSNO,0.157966,2819.44,11057620.0,,,
GoByte,GBX,10.9756,153727.0,11038632.8821,,,
BitDegree,BDG,0.0311716,17281.2,11030669.1025,,,
Quantum,QAU,0.145954,9093.99,11017703.5309,,,
ProChain,PRA,0.221452,856259.0,10975769.9912,,,
CoinPoker,CHP,0.0670118,196189.0,10883838.1642,,,
Xaurum,XAUR,0.0852321,38878.5,10835904.639,,,
NuBits,USNBT,0.982485,17395300.0,10804301.3213,,,
SHIELD,XSH,0.0221266,34514.4,10658860.3125,,,
Energycoin,ENRG,0.087297,13013.3,10625345.6974,,,
Etheroll,DICE,1.51754,66547.9,10625242.4345,,,
CoinFi,COFI,0.0621479,67709.5,10594388.1281,,,
Musicoin,MUSIC,0.0156243,82917.9,10570066.5961,,,
Oxycoin,OXY,0.109428,25997.3,10561279.9504,,,
Hubii Network,HBT,0.775855,9090.05,10486780.5944,,,
Spectrecoin,XSPEC,0.503743,38344.3,10470431.2891,,,
TransferCoin,TX,1.63227,208519.0,10412056.0899,,,
Hacken,HKN,2.55588,24295.6,10410027.5423,,,
NeosCoin,NEOS,2.75378,181883.0,10269939.0543,,,
Phore,PHR,1.44336,43061.2,10160318.2068,,,
OracleChain,OCT,0.337704,5741.71,10131120.0,,,
Myriad,XMY,0.0064766,38572.4,10104124.2302,,,
FidentiaX,FDX,0.0960363,54797.0,10083811.5,,,
Universal Cur...,UNIT,0.759113,41335.6,10052750.2412,,,
Russian Miner...,RMC,6651.2,2467.6,10023358.4,,,
Linda,LINDA,0.0011646,80240.4,10000995.5595,,,
Nexium,NXC,0.149652,56769.8,9954978.01972,,,
LockChain,LOC,1.06169,32721.7,9866249.07254,,,
Everus,EVR,0.166243,72635.7,9828377.58222,,,
ToaCoin,TOA,0.00415742,19119.7,9812008.74502,,,
Hydro Protocol,HOT,0.0425104,320992.0,9784589.05323,,,
SportyCo,SPF,0.187438,1319420.0,9772225.4874,,,
ATBCoin,ATB,0.236869,2213040.0,9736564.69074,,,
Polybius,PLBT,2.53002,18266.9,9667089.04329,,,
Patientory,PTOY,0.137966,237483.0,9657620.0,,,
Payfair,PFR,0.107995,16205.4,9611521.20172,,,
aXpire,AXP,0.0374165,49694.1,9591275.2165,,,
Ties.DB,TIE,0.239111,64798.9,9543442.07772,,,
EchoLink,EKO,0.0381656,2758110.0,9537421.65602,,,
BLUE,BLUE,0.259443,67168.4,9507360.96071,,,
Syndicate,SYNX,0.486258,4052100.0,9497421.0657,,,
Gambit,GAM,7.88974,4318.06,9469891.98962,,,
Hackspace Cap...,HAC,0.0291008,245722.0,9437641.83035,,,
Pluton,PLU,11.0879,962.67,9424709.45605,,,
Primas,PST,0.181913,4585070.0,9313945.6,,,
Open Trading ...,OTN,2.58918,70024.2,9301316.66234,,,
The ChampCoin,TCC,0.0562858,26884.9,9282976.48478,,,
Bismuth,BIS,1.10285,36938.5,9207955.1503,,,
TokenClub,TCT,0.019205,545300.0,9187582.98717,,,
Golos,GOLOS,0.073527,16951.8,9155500.5315,,,
Dynamic,DYN,1.88249,68397.1,9078776.78274,,,
E-coin,ECN,25.8415,1668.73,9053912.4417,,,
Hedge,HDG,2.42632,1680.41,9000857.04463,,,
